row_id,status,predicted_class,logits,preprocess_us,inference_us,total_us
109,OK,3,-5124 -5139 -1793 4396 1039,6,116,122
110,OK,3,-5081 -5169 -1794 4396 1030,7,109,116
111,OK,3,-5039 -5157 -1843 4399 1028,6,116,122
112,OK,3,-4828 -4541 -1516 4754 569,6,110,116
113,OK,3,-5157 -4676 -1831 4545 860,6,110,116
114,OK,3,-5001 -5043 -1909 4437 1133,6,110,116
115,OK,3,-5235 -4720 -1941 4467 1255,6,109,115
116,OK,3,-4901 -4561 -1583 4659 970,7,109,116
117,OK,3,-5051 -4421 -1862 4633 589,6,109,115
118,OK,3,-8502 -4748 -838 3195 729,6,116,122
119,OK,3,-5372 -5095 -1656 4415 1027,6,110,116
120,OK,3,-5165 -5074 -1851 4415 1132,6,116,122
121,OK,3,-5110 -5056 -1952 4446 1029,6,110,116
122,OK,3,-5041 -4966 -1846 4480 1184,7,115,122
123,OK,3,-5168 -5079 -1773 4427 1109,6,110,116
124,OK,3,-5350 -4945 -1717 4521 1183,6,109,115
125,OK,3,-5117 -4947 -1964 4477 1074,7,109,116
126,OK,3,-5196 -4994 -1967 4457 1050,6,110,116
127,OK,3,-5001 -5159 -1804 4425 1080,6,109,115
128,OK,3,-5155 -5074 -1794 4427 1113,6,110,116
129,OK,3,-5300 -4929 -1793 4530 1187,6,109,115
130,OK,3,-4955 -4975 -1704 4635 217,6,109,115
131,OK,3,-5108 -5118 -1774 4423 1099,6,110,116
132,OK,3,-4860 -4823 -1658 4597 1291,6,109,115
133,OK,3,-4994 -5129 -1675 4455 1158,7,109,116
134,OK,3,-5280 -4980 -1836 4487 1055,6,109,115
135,OK,3,-5084 -5045 -1721 4468 1183,6,110,116
136,OK,3,-5311 -5009 -1751 4482 1026,6,110,116
137,OK,3,-4994 -4842 -1735 4551 1322,6,116,122
138,OK,3,-5318 -5010 -1878 4484 1000,6,109,115
139,OK,3,-5005 -4977 -1812 4492 1232,6,110,116
140,OK,3,-5014 -4953 -1786 4497 1256,6,109,115
141,OK,3,-4959 -4886 -1784 4542 1259,6,116,122
142,OK,3,-5350 -5012 -1878 4479 1049,6,110,116
143,OK,3,-4930 -4783 -1745 4591 1309,6,110,116
144,OK,3,-5306 -4986 -1821 4480 1080,6,110,116
145,OK,3,-5111 -4702 -1858 4533 1252,6,110,116
146,OK,3,-4950 -4878 -1791 4549 1256,6,110,116
147,OK,3,-4783 -5523 -731 2125 -1060,6,110,116
148,OK,3,-4967 -5036 -1800 4481 1185,6,110,116
149,OK,3,-5083 -4978 -1713 4520 1132,6,110,116
150,OK,3,-5246 -5042 -1723 4571 568,6,115,121
151,OK,3,-5024 -4883 -1771 4585 1199,6,110,116
152,OK,3,-5048 -4921 -1630 4699 117,6,109,115
153,OK,3,-5143 -5023 -1696 4531 1028,6,109,115
154,OK,3,-5312 -5123 -1804 4474 954,6,116,122
155,OK,3,-6258 -4684 -1221 2536 76,6,110,116
156,OK,3,-4960 -4982 -1811 4529 1123,6,116,122
157,OK,3,-5212 -5060 -1825 4480 990,6,110,116
158,OK,3,-5124 -4954 -1682 4690 130,6,110,116
159,OK,3,-5299 -5094 -1855 4469 993,6,109,115
160,OK,3,-4929 -4939 -1790 4556 1142,6,116,122
161,OK,3,-5246 -4915 -2021 4488 1139,6,110,116
162,OK,3,-5119 -4925 -1592 4616 676,6,110,116
163,OK,3,-5341 -5072 -1747 4415 895,6,110,116
164,OK,3,-5050 -4845 -1611 4751 133,6,109,115
165,OK,3,-5247 -5114 -1754 4417 850,6,110,116
166,OK,3,-5218 -4893 -1699 4604 1308,6,110,116
167,OK,3,-5248 -4979 -1698 4514 1117,6,109,115
168,OK,3,-5266 -4931 -2018 4499 1151,6,110,116
169,OK,3,-5376 -5086 -1683 4406 878,6,110,116
170,OK,3,-5276 -4962 -1672 4582 1234,6,110,116
171,OK,3,-5222 -4982 -1840 4517 1071,6,110,116
172,OK,3,-5194 -4965 -1758 4527 1096,6,109,115
173,OK,3,-5094 -4816 -1890 4542 1205,6,110,116
174,OK,3,-5024 -4714 -1919 4551 1284,6,110,116
175,OK,3,-5256 -4927 -1852 4558 1207,6,109,115
176,OK,3,-5011 -4722 -1802 4624 1277,6,116,122
177,OK,3,-5372 -5076 -1728 4421 866,6,116,122
178,OK,3,-5128 -4780 -1681 4747 236,7,109,116
179,OK,3,-5033 -5013 -1766 4512 1157,7,109,116
180,OK,3,-5010 -4815 -1793 4587 1238,6,110,116
181,OK,3,-5241 -5028 -1922 4441 881,6,109,115
182,OK,3,-5175 -5020 -1533 4538 1213,6,110,116
183,OK,3,-4979 -4749 -1650 4634 1308,6,109,115
184,OK,3,-5256 -5028 -1907 4431 897,6,110,116
185,OK,3,-4982 -4838 -1748 4591 1232,7,109,116
186,OK,3,-5360 -5070 -1742 4422 864,6,109,115
187,OK,3,-5015 -4996 -1799 4516 1161,6,110,116
188,OK,3,-5254 -5100 -1782 4449 776,6,115,121
189,OK,3,-4996 -5044 -1754 4511 1144,6,110,116
190,OK,3,-5007 -4827 -1751 4547 1348,6,110,116
191,OK,3,-5240 -5272 -1883 4407 1173,7,115,122
192,OK,3,-5359 -5334 -1865 4387 1143,6,110,116
193,OK,3,-5053 -4906 -1767 4537 1329,6,109,115
194,OK,3,-5108 -5300 -1866 4620 1153,6,110,116
195,OK,3,-5074 -5110 -1785 4620 1274,6,109,115
196,OK,3,-5119 -5094 -1773 4427 1213,6,109,115
197,OK,3,-5024 -5019 -1755 4672 1320,6,109,115
198,OK,3,-6814 -4585 709 1472 -1463,6,110,116
199,OK,3,-5238 -5310 -1898 4422 1152,6,110,116
200,OK,3,-5206 -5169 -1894 4346 1184,6,109,115
201,OK,3,-5161 -5045 -1781 4460 1318,6,110,116
202,OK,3,-5174 -5131 -1863 4382 1188,6,110,116
203,OK,3,-5218 -5263 -1876 4435 1182,6,110,116
204,OK,3,-5267 -5253 -1880 4353 1195,6,110,116
205,OK,3,-6074 -5573 -723 2730 -543,6,110,116
206,OK,3,-5192 -4957 -1681 4659 481,6,110,116
207,OK,3,-5179 -4942 -1817 4571 1156,6,110,116
208,OK,3,-5071 -5460 -1085 2418 -673,6,110,116
209,OK,3,-5189 -4960 -1825 4581 1180,6,110,116
210,OK,3,-5048 -4867 -1652 4775 26,6,110,116
211,OK,3,-4910 -4648 -1562 4684 1312,6,109,115
212,OK,3,-5213 -4984 -1853 4548 1105,6,110,116
213,OK,3,-5141 -4934 -1810 4565 1088,6,110,116
214,OK,3,-4921 -4841 -1554 4672 1172,6,110,116
215,OK,3,-5196 -4993 -1976 4535 1068,6,110,116
216,OK,3,-5152 -4795 -1804 4669 602,6,110,116
217,OK,3,-5114 -4886 -1854 4589 1193,7,109,116
218,OK,3,-5055 -4799 -1906 4570 1179,6,116,122
219,OK,3,-5010 -4802 -1647 4723 535,6,110,116
220,OK,3,-4943 -4715 -1599 4676 1317,6,109,115
221,OK,3,-5238 -5023 -1830 4479 963,6,109,115
222,OK,3,-4897 -4652 -1504 4720 1147,6,109,115
223,OK,3,-6998 -5487 -814 3031 26,5,111,116
224,OK,3,-5110 -4873 -1828 4574 1161,6,109,115
225,OK,3,-5368 -5070 -1997 4484 1010,6,110,116
226,OK,3,-5202 -4838 -2017 4515 1179,6,109,115
227,OK,3,-5081 -4975 -1824 4518 1072,6,109,115
228,OK,3,-4940 -4720 -1566 4828 138,6,109,115
229,OK,3,-5025 -4912 -1822 4553 1101,6,110,116
230,OK,3,-5169 -4995 -1925 4495 957,6,109,115
231,OK,3,-5160 -5027 -1683 4502 1061,6,110,116
232,OK,3,-4882 -5002 -1722 4893 193,6,109,115
233,OK,3,-5039 -5195 -1758 4482 907,6,109,115
234,OK,3,-4709 -4784 -1635 4941 413,6,110,116
235,OK,3,-5041 -5199 -1740 4483 889,6,110,116
236,OK,3,-4691 -4692 -1735 4840 977,6,109,115
237,OK,3,-5071 -5254 -1784 4408 718,6,110,116
238,OK,3,-4851 -5089 -1711 4562 1012,6,110,116
239,OK,3,-5047 -5227 -1731 4431 767,6,110,116
240,OK,3,-5121 -5270 -1734 4394 743,6,116,122
241,OK,3,-4848 -5078 -1631 4605 837,6,110,116
242,OK,3,-5137 -5198 -1466 4518 1015,6,109,115
243,OK,3,-4955 -5197 -1863 4444 777,6,110,116
244,OK,3,-4883 -5100 -1663 4561 1002,6,116,122
245,OK,2,-7873 -3985 2765 1577 -670,6,110,116
246,OK,3,-5026 -5234 -1855 4411 729,6,109,115
247,OK,3,-4841 -5090 -1710 4568 988,6,110,116
248,OK,3,-4918 -5120 -1770 4555 1013,6,110,116
249,OK,3,-4884 -5110 -1803 4560 1003,6,110,116
250,OK,3,-7496 -3407 -1035 2548 660,6,110,116
251,OK,3,-5770 -4971 -808 4683 1538,6,110,116
252,OK,3,-5548 -4950 -1377 4459 1094,6,116,122
253,OK,3,-5227 -4846 -2008 4251 461,6,110,116
254,OK,3,-5603 -4966 -964 4567 1274,6,110,116
255,OK,3,-5835 -4328 -589 4912 2060,6,110,116
256,OK,3,-4894 -4517 -2146 4364 48,6,109,115
257,OK,3,-5230 -4720 -1448 4628 806,6,116,122
258,OK,3,-5607 -5112 -1383 4420 1024,6,110,116
259,OK,3,-5408 -4875 -1505 4436 951,6,110,116
260,OK,3,-5419 -4929 -1451 4479 925,6,110,116
261,OK,3,-5952 -4705 -634 4928 1806,6,110,116
262,OK,3,-5505 -4850 -1156 4622 1128,6,109,115
263,OK,3,-5601 -5173 -1340 4449 874,6,110,116
264,OK,3,-4667 -4277 -2124 4514 -338,6,110,116
265,OK,3,-4791 -4624 -1364 4820 672,7,109,116
266,OK,3,-4785 -4765 -1318 4839 581,7,109,116
267,OK,3,-2353 -5104 -3038 2699 -374,6,110,116
268,OK,3,-4788 -4808 -1626 4669 1399,6,110,116
269,OK,3,-5185 -4986 -1611 4627 1453,6,110,116
270,OK,3,-4909 -4962 -1787 4560 1189,6,109,115
271,OK,3,-4902 -4957 -1634 4585 1339,6,110,116
272,OK,3,-4743 -4776 -1540 4700 1208,12,110,122
273,OK,3,-6437 -4652 -1278 3084 -663,6,110,116
274,OK,3,-7154 -4724 -1206 3514 -676,6,110,116
275,OK,3,-4884 -4955 -1775 4595 1224,6,109,115
276,OK,3,-5091 -5081 -1744 4468 1100,6,109,115
277,OK,3,-5135 -5101 -1625 4468 1034,6,110,116
278,OK,3,-4919 -4975 -1708 4587 1209,6,116,122
279,OK,3,-5012 -4984 -1894 4507 1151,7,109,116
280,OK,3,-5013 -4999 -1889 4502 1149,6,109,115
281,OK,3,-4843 -4897 -1731 4606 1292,6,109,115
282,OK,3,-5119 -5081 -1892 4497 1124,6,116,122
283,OK,3,-4833 -4662 -1910 4571 1541,6,110,116
284,OK,3,-5001 -4998 -1634 4573 1250,6,109,115
285,OK,3,-4888 -4987 -1604 4580 1261,6,110,116
286,OK,3,-5003 -4988 -1912 4500 1162,6,116,122
287,OK,3,-5034 -4998 -1699 4654 486,6,109,115
288,OK,3,-4966 -4970 -1568 4571 1288,5,110,115
289,OK,3,-4947 -5146 -1683 4461 1202,7,115,122
290,OK,3,-4834 -5143 -1689 4512 999,6,110,116
291,OK,3,-5086 -4926 -1998 4472 1166,6,110,116
292,OK,3,-5172 -4825 -1873 4468 1141,6,110,116
293,OK,3,-4985 -5134 -1820 4471 1234,6,109,115
294,OK,3,-5255 -5027 -1754 4460 1087,6,109,115
295,OK,3,-4986 -4598 -1702 4654 645,6,110,116
296,OK,3,-5220 -4844 -1895 4484 1240,6,110,116
297,OK,3,-5269 -4879 -1723 4554 1019,6,110,116
298,OK,3,-4941 -5092 -1810 4503 1240,6,110,116
299,OK,3,-5358 -5078 -1581 4438 1076,6,109,115
300,OK,3,-4874 -5010 -1765 4596 1296,6,110,116
301,OK,3,-5682 -5095 -1241 4486 1106,6,110,116
302,OK,3,-4934 -4975 -1814 4599 1275,6,109,115
303,OK,3,-5182 -5119 -1648 4404 982,6,110,116
304,OK,3,-4866 -4962 -1603 4607 1264,6,116,122
305,OK,3,-5057 -5082 -1920 4529 1150,6,110,116
306,OK,3,-4804 -4867 -1684 4650 1372,7,109,116
307,OK,3,-5006 -4986 -2032 4435 1209,6,110,116
308,OK,3,-4786 -4878 -1723 4638 1299,6,116,122
309,OK,3,-5080 -4997 -1889 4441 1117,6,110,116
310,OK,3,-6427 -4130 -260 2563 -1514,6,110,116
311,OK,3,-4815 -4941 -1680 4618 1267,6,110,116
312,OK,3,-4794 -4904 -1612 4645 1266,6,109,115
313,OK,3,-6899 -3725 -1404 2718 74,6,110,116
314,OK,3,-4976 -4871 -1867 4609 1096,6,109,115
315,OK,3,-5130 -5064 -1769 4417 1050,6,110,116
316,OK,3,-5106 -4959 -1983 4459 1106,6,109,115
317,OK,3,-5004 -4915 -1790 4587 1249,6,110,116
318,OK,3,-5087 -5023 -1978 4432 1127,6,110,116
319,OK,3,-5151 -5030 -1770 4450 1054,6,110,116
320,OK,3,-5177 -5031 -1748 4451 1064,6,110,116
321,OK,3,-5007 -4847 -1926 4536 1240,6,110,116
322,OK,3,-5044 -4971 -1662 4571 1212,6,116,122
323,OK,3,-5114 -4920 -1666 4639 971,6,109,115
324,OK,3,-5054 -4937 -1719 4573 1250,6,110,116
325,OK,3,-4973 -4902 -1740 4579 1221,6,110,116
326,OK,3,-5149 -5062 -1705 4453 1009,6,110,116
327,OK,3,-5048 -4984 -1926 4473 1101,6,110,116
328,OK,3,-5137 -4983 -1905 4455 1060,7,109,116
329,OK,3,-5021 -5018 -1872 4473 1066,6,110,116
330,OK,3,-5032 -4974 -1667 4573 1211,6,109,115
331,OK,3,-5061 -4995 -1771 4516 745,6,110,116
332,OK,3,-5166 -5030 -1770 4450 1071,6,109,115
333,OK,3,-4739 -4020 -1993 3190 286,7,109,116
334,OK,3,-5008 -5021 -1959 4455 1144,6,110,116
335,OK,3,-5027 -4943 -1843 4540 1173,6,110,116
336,OK,3,-5156 -5098 -1659 4435 997,6,110,116
337,OK,3,-5183 -5033 -1780 4440 1072,6,110,116
338,OK,3,-5146 -5031 -1587 4513 1138,6,110,116
339,OK,3,-5114 -5048 -1597 4516 1131,6,109,115
340,OK,3,-4994 -4805 -1826 4538 1202,6,109,115
341,OK,3,-5284 -5026 -1897 4503 1120,6,110,116
342,OK,3,-5090 -4972 -1888 4535 1157,6,110,116
343,OK,3,-5003 -4966 -1811 4537 1150,6,115,121
344,OK,3,-5033 -5010 -1909 4461 1066,7,109,116
345,OK,3,-4968 -4996 -1800 4538 1140,6,110,116
346,OK,3,-5084 -4963 -1881 4537 1138,6,110,116
347,OK,3,-5220 -5020 -1695 4517 1140,6,110,116
348,OK,3,-5165 -5024 -1787 4446 1051,6,116,122
349,OK,3,-5000 -5015 -1947 4459 1099,7,109,116
350,OK,3,-5003 -4898 -1854 4560 1175,6,110,116
351,OK,3,-9096 -4786 -569 3730 191,5,110,115
352,OK,3,-5088 -4973 -1881 4539 1143,6,110,116
353,OK,3,-5233 -5020 -1688 4517 1147,6,116,122
354,OK,3,-4936 -5042 -1931 4466 1084,6,110,116
355,OK,3,-5272 -5160 -1724 4451 997,6,109,115
356,OK,3,-5099 -5106 -1769 4454 956,6,109,115
357,OK,3,-5043 -5027 -1649 4564 1143,6,110,116
358,OK,3,-4892 -4949 -1817 4619 1235,6,110,116
359,OK,3,-4947 -4949 -1716 4646 1335,6,110,116
360,OK,3,-5033 -5005 -1686 4664 225,7,109,116
361,OK,3,-5196 -5135 -1847 4464 1013,6,110,116
362,OK,3,-4996 -5016 -1714 4566 1152,6,109,115
363,OK,3,-4860 -4894 -1722 4615 1219,7,109,116
364,OK,3,-5040 -4957 -1545 4626 873,6,110,116
365,OK,3,-5240 -5152 -1779 4453 1013,6,110,116
366,OK,3,-5089 -5056 -1713 4548 1133,6,116,122
367,OK,3,-5137 -5117 -1907 4472 994,6,109,115
368,OK,3,-4936 -4970 -1750 4609 1230,6,110,116
369,OK,3,-4956 -4996 -1797 4573 1177,6,110,116
370,OK,3,-5178 -4900 -1825 4592 762,6,110,116
371,OK,3,-4952 -4899 -1742 4574 1305,6,110,116
372,OK,3,-5358 -5018 -1396 4527 1223,6,109,115
373,OK,3,-5226 -5009 -1516 4545 1185,6,110,116
374,OK,3,-4921 -4835 -1533 4744 451,6,110,116
375,OK,3,-5262 -5058 -1838 4466 980,6,109,115
376,OK,3,-5113 -4873 -1833 4528 1150,6,109,115
377,OK,3,-4852 -5002 -1587 4574 1281,6,109,115
378,OK,3,-5160 -4952 -1644 4559 1197,6,109,115
379,OK,3,-4894 -4745 -1662 4652 1378,6,116,122
380,OK,3,-5097 -4820 -1954 4526 1263,6,109,115
381,OK,3,-4909 -4850 -349 1924 -1487,5,111,116
382,OK,3,-4907 -4978 -1666 4561 1278,6,110,116
383,OK,3,-4768 -4582 -1673 4805 647,6,110,116
384,OK,3,-4783 -4970 -1665 4582 1152,7,109,116
385,OK,3,-5556 -4633 -308 2193 -1345,6,116,122
386,OK,3,-4975 -5056 -1558 4526 1119,6,109,115
387,OK,3,-5143 -5119 -1880 4429 908,6,110,116
388,OK,3,-5143 -5120 -1869 4431 893,6,110,116
389,OK,3,-4842 -4999 -1749 4546 1127,6,110,116
390,OK,3,-5012 -5006 -1728 4549 1100,6,110,116
391,OK,3,-4977 -4969 -1807 4488 1183,6,109,115
392,OK,3,-5046 -4956 -1692 4545 1256,6,110,116
393,OK,3,-4946 -4931 -1801 4517 1192,6,110,116
394,OK,3,-5400 -5089 -1602 4384 1115,6,109,115
395,OK,3,-4925 -4906 -1769 4556 1224,6,110,116
396,OK,3,-5033 -4555 -1760 4596 1371,6,110,116
397,OK,3,-5218 -4982 -1743 4503 1246,6,116,122
398,OK,3,-4996 -5138 -1863 4409 1083,6,110,116
399,OK,3,-5062 -5119 -1864 4403 1094,6,110,116
400,OK,3,-5070 -5129 -1838 4404 1092,6,110,116
401,OK,3,-5182 -5037 -1696 4496 1227,13,109,122
402,OK,3,-4971 -4531 -1662 4584 1323,6,109,115
403,OK,3,-5002 -5211 -1770 4390 1059,6,110,116
404,OK,3,-5095 -5061 -1732 4495 1215,6,110,116
405,OK,3,-5419 -5074 -1777 4462 1005,6,110,116
406,OK,3,-5122 -5120 -1776 4395 958,6,109,115
407,OK,3,-5414 -5185 -1394 4408 965,7,115,122
408,OK,3,-5090 -5198 -1855 4349 994,6,110,116
409,OK,3,-5017 -4617 -1783 4715 373,6,109,115
410,OK,3,-5219 -4814 -1904 4515 1219,6,116,122
411,OK,3,-5068 -5178 -1734 4387 937,6,109,115
412,OK,3,-5129 -5097 -1804 4399 967,6,110,116
413,OK,3,-5396 -5054 -1561 4481 1032,6,110,116
414,OK,3,-5172 -4966 -1893 4507 1068,6,110,116
415,OK,3,-6353 -4021 306 1783 -1597,6,110,116
416,OK,3,-5138 -5166 -1826 4356 1000,6,110,116
417,OK,3,-5206 -4820 -1485 4681 256,6,110,116
418,OK,3,-5081 -4976 -1750 4498 1251,6,110,116
419,OK,3,-5396 -4746 -1942 4435 1081,6,109,115
420,OK,3,-5131 -4802 -1815 4546 1326,7,109,116
421,OK,3,-5102 -5166 -1730 4425 1170,7,109,116
422,OK,3,-5157 -5089 -1945 4404 1060,6,109,115
423,OK,3,-5141 -4811 -1817 4545 1322,6,110,116
424,OK,3,-5204 -5043 -1930 4409 1113,6,109,115
425,OK,3,-5190 -5143 -1864 4387 1043,6,110,116
426,OK,3,-5138 -4985 -1835 4477 1239,6,110,116
427,OK,3,-5248 -5084 -1941 4387 1079,6,109,115
428,OK,3,-5351 -4669 -2060 4415 1158,6,116,122
429,OK,3,-5170 -5024 -1939 4425 1105,6,110,116
430,OK,3,-5009 -4652 -1715 4559 1348,6,110,116
431,OK,3,-5016 -4520 -1754 4594 1400,6,110,116
432,OK,3,-5436 -4752 -1989 4452 1199,6,110,116
433,OK,3,-5039 -4716 -1769 4623 1254,6,110,116
434,OK,3,-6019 -5300 346 2057 -1113,6,110,116
435,OK,3,-4974 -5016 -1687 4594 468,6,110,116
436,OK,3,-5245 -4953 -1623 4572 447,6,110,116
437,OK,3,-5262 -5006 -1867 4466 944,6,110,116
438,OK,3,-5099 -5055 -1852 4471 999,6,109,115
439,OK,3,-5142 -5025 -1857 4472 1009,6,109,115
440,OK,3,-6048 -5052 160 2151 -1245,6,110,116
441,OK,3,-5246 -5033 -1746 4461 1011,6,116,122
442,OK,3,-5202 -5007 -1919 4475 933,7,109,116
443,OK,3,-5059 -5075 -1861 4472 992,6,110,116
444,OK,3,-5080 -5016 -1740 4524 1141,6,109,115
445,OK,3,-5134 -4995 -1905 4478 1015,6,109,115
446,OK,3,-5214 -5085 -1904 4387 1159,6,115,121
447,OK,3,-5239 -5075 -1793 4431 1185,6,110,116
448,OK,3,-5108 -4880 -1847 4501 1216,6,110,116
449,OK,3,-5183 -4753 -1806 4555 1354,6,110,116
450,OK,3,-5163 -4929 -1848 4465 1226,7,109,116
451,OK,3,-5083 -5052 -1800 4450 1149,6,110,116
452,OK,3,-5061 -4746 -1802 4545 1269,6,110,116
