row_id,status,predicted_class,logits,preprocess_us,inference_us,total_us
110,OK,3,-1247 -1287 -575 862 -15,21,280,301
111,OK,4,-6202 -4256 -2875 2157 3274,21,282,303
112,OK,3,-1420 -1318 -505 887 -147,21,280,301
113,OK,3,-1266 -4484 -557 1013 -450,21,283,304
114,OK,3,-1421 -1423 -630 959 68,21,280,301
115,OK,3,-2752 -1544 -877 1228 433,21,280,301
116,OK,3,-1350 -1361 -653 921 117,21,279,300
117,OK,3,-1398 -2530 -565 1068 -356,22,279,301
118,OK,3,-1563 -1863 -605 1011 -291,20,279,299
119,OK,3,-1151 -2242 -512 1000 -242,21,282,303
120,OK,3,-1445 -1489 -581 983 -39,21,279,300
121,OK,4,-2564 -2238 -972 559 1615,21,282,303
122,OK,3,-2221 -1353 -384 974 -116,21,283,304
123,OK,3,-1472 -1306 -703 910 105,21,279,300
124,OK,3,-1899 -1136 -380 501 -324,21,280,301
125,OK,3,-1391 -1498 -616 959 151,21,279,300
126,OK,3,-1470 -1411 -633 919 161,21,279,300
127,OK,0,269 -1592 149 -761 -913,21,280,301
128,OK,3,-1467 -1317 -751 924 112,21,280,301
129,OK,3,-1246 -1393 -995 948 22,21,280,301
130,OK,3,-1105 -2355 -587 963 -299,21,282,303
131,OK,3,-1551 -1224 -712 871 54,22,279,301
132,OK,3,-1299 -1558 -617 950 86,22,278,300
133,OK,3,-1290 -2784 -390 955 -398,23,280,303
134,OK,3,-1168 -1403 -772 883 51,21,280,301
135,OK,3,-1368 -1495 -616 918 102,21,280,301
136,OK,3,-1496 -1442 -640 982 86,21,280,301
137,OK,0,488 -2330 307 -1031 -1122,21,280,301
138,OK,3,-2600 -3426 -396 1319 -553,21,280,301
139,OK,3,-1416 -1329 -690 907 183,22,279,301
140,OK,3,-1378 -1535 -602 1009 48,21,279,300
141,OK,1,-3661 559 -1863 -197 -706,20,283,303
142,OK,3,-1174 -2048 -513 999 -256,21,279,300
143,OK,3,-1185 -1701 -539 1017 -90,21,279,300
144,OK,3,-3147 -3453 -425 1303 -502,21,280,301
145,OK,3,-1338 -1496 -635 912 96,21,282,303
146,OK,3,-1139 -1293 -574 850 -73,21,283,304
147,OK,3,-1465 -1377 -634 942 122,21,279,300
148,OK,3,-1423 -1404 -662 883 196,21,279,300
149,OK,3,-1745 -1271 -734 950 232,21,283,304
150,OK,1,-5116 665 -2389 -109 -669,21,282,303
151,OK,3,-1596 -1362 -650 956 134,21,282,303
152,OK,3,-1515 -1315 -703 899 222,21,282,303
153,OK,3,-1355 -1311 -665 897 168,21,279,300
154,OK,3,-1528 -1264 -690 899 164,21,279,300
155,OK,3,-1368 -1444 -630 913 109,21,279,300
156,OK,3,-1210 -1947 -595 1062 -178,21,279,300
157,OK,3,-1301 -1554 -607 972 86,22,282,304
158,OK,0,311 -1834 200 -878 -985,22,282,304
159,OK,3,-1598 -1123 -723 840 181,21,283,304
160,OK,3,-2181 -1388 -688 993 -98,21,282,303
161,OK,3,-1406 -1594 -567 968 102,21,279,300
162,OK,3,-1497 -1529 -633 1022 49,21,279,300
163,OK,3,-1574 -2465 -409 1023 -361,21,279,300
164,OK,3,-1916 -1687 -609 1138 -212,23,280,303
165,OK,3,-1259 -2936 -604 1188 -148,21,280,301
166,OK,3,-1417 -1210 -807 859 72,21,280,301
167,OK,3,-1500 -1184 -729 852 109,22,280,302
168,OK,3,-1331 -1427 -616 896 110,22,279,301
169,OK,3,-2832 -1207 -321 432 -404,21,283,304
170,OK,3,-1461 -1476 -547 941 91,22,279,301
171,OK,2,-1158 -954 155 119 -530,21,280,301
172,OK,3,-1640 -3100 -492 1126 -468,21,280,301
173,OK,3,-1690 -1250 -750 927 213,21,279,300
174,OK,3,-1391 -1451 -644 970 58,21,279,300
175,OK,3,-2159 -1652 -741 1186 27,21,283,304
176,OK,0,447 -2713 278 -1091 -1010,22,280,302
177,OK,3,-2040 -752 -1205 817 408,22,283,305
178,OK,3,-1509 -1265 -697 891 122,21,282,303
179,OK,3,-1001 -1458 -754 820 10,21,282,303
180,OK,3,-1138 -1913 -519 994 -234,21,282,303
181,OK,3,-2288 -1187 -545 885 -224,21,281,302
182,OK,3,-1226 -1652 -609 951 76,22,279,301
183,OK,3,-1692 -1557 -732 929 300,21,280,301
184,OK,0,447 -2184 303 -1059 -1128,21,280,301
185,OK,3,-1287 -3057 -679 1028 -322,21,280,301
186,OK,3,-1238 -2226 -387 956 -290,21,279,300
187,OK,3,-1073 -2307 -613 984 -244,21,282,303
188,OK,3,-1833 -1201 -713 915 209,25,280,305
189,OK,3,-1088 -2484 -571 973 -294,24,279,303
190,OK,3,-1556 -1291 -574 884 -96,20,280,300
191,OK,3,-2126 -1530 -595 1102 213,22,279,301
192,OK,4,-695 -2602 -401 -860 1027,21,281,302
193,OK,3,-1205 -1801 -765 1038 -6,21,279,300
194,OK,3,-1335 -1376 -660 941 142,22,282,304
195,OK,3,-2572 -1564 -850 1183 70,21,280,301
196,OK,3,-1046 -2276 -649 1040 -133,21,279,300
197,OK,3,-1454 -1383 -673 879 196,21,279,300
198,OK,3,-1514 -3231 -716 1160 -221,22,279,301
199,OK,0,434 -2078 287 -1069 -1070,21,280,301
200,OK,3,-1395 -1532 -620 931 127,21,279,300
201,OK,3,-1399 -1395 -636 946 25,22,279,301
202,OK,3,-1419 -1407 -545 934 -95,21,280,301
203,OK,2,-125 -1031 0 -746 -978,21,280,301
204,OK,3,-1409 -1251 -707 880 155,21,280,301
205,OK,3,-1353 -1428 -641 918 110,21,279,300
206,OK,3,-1534 -1415 -617 916 225,21,279,300
207,OK,3,-1391 -1503 -623 934 94,22,279,301
208,OK,3,-1484 -1372 -673 943 85,22,279,301
209,OK,3,-1267 -1946 -606 1083 -186,21,279,300
210,OK,0,1251 -4086 -66 -2132 -289,21,282,303
211,OK,3,-1488 -1202 -703 853 83,21,280,301
212,OK,3,-2279 -1719 -1111 1247 269,21,281,302
213,OK,3,-1456 -1378 -669 946 93,21,279,300
214,OK,3,-2002 -1592 -648 1109 123,21,280,301
215,OK,3,-1198 -1902 -616 1032 -108,22,278,300
216,OK,3,-1459 -1612 -648 1035 -224,21,282,303
217,OK,3,-1332 -1452 -629 967 58,21,279,300
218,OK,3,-1514 -2173 -544 973 -369,20,280,300
219,OK,3,-1361 -1507 -646 987 -63,21,280,301
220,OK,3,-1377 -1534 -597 976 103,22,279,301
221,OK,3,-1487 -1487 -598 940 136,21,279,300
222,OK,3,-1797 -1220 -715 931 193,21,280,301
223,OK,3,-1430 -1408 -660 959 108,21,279,300
224,OK,3,-1550 -1146 -740 846 139,21,280,301
225,OK,3,-1198 -3139 -570 1088 -122,21,280,301
226,OK,3,-1337 -1506 -616 964 100,22,279,301
227,OK,3,-1482 -1808 -452 969 -328,21,279,300
228,OK,3,-1076 -2673 -685 990 -279,21,283,304
229,OK,3,-1439 -1334 -695 930 166,24,279,303
230,OK,3,-1411 -1427 -637 883 202,22,281,303
231,OK,3,-1375 -1436 -631 891 163,22,281,303
232,OK,3,-1279 -1646 -449 956 -248,21,279,300
233,OK,3,-2312 -1708 -875 1216 210,21,283,304
234,OK,2,-1373 -2531 782 -511 -880,21,280,301
235,OK,3,-949 -3238 -608 1052 -318,21,281,302
236,OK,3,-1643 -1460 -627 913 289,21,279,300
237,OK,3,-1532 -1178 -760 859 168,21,280,301
238,OK,3,-1573 -1482 -629 943 205,21,279,300
239,OK,3,-1683 -1148 -679 866 173,22,280,302
240,OK,3,-1264 -1877 -634 1076 -188,20,279,299
241,OK,3,-1310 -1845 -479 1026 -238,21,279,300
242,OK,3,-1581 -2587 -565 1116 -325,21,279,300
243,OK,3,-1384 -2931 -386 999 -424,21,282,303
244,OK,3,-1341 -1603 -493 949 -37,21,282,303
245,OK,3,-1831 -1406 -694 967 293,21,282,303
246,OK,3,-2116 -1336 -684 950 -98,21,284,305
247,OK,3,-1502 -1264 -680 886 93,21,280,301
248,OK,3,-1362 -2881 -503 1096 -44,21,281,302
249,OK,3,-1416 -1276 -695 897 187,22,282,304
250,OK,3,-2085 -1513 -504 572 -259,21,280,301
251,OK,3,-1492 -1476 -622 916 224,21,279,300
252,OK,3,-1291 -1447 -643 956 129,22,279,301
253,OK,3,-1428 -1463 -621 985 96,21,279,300
254,OK,3,-1357 -1523 -706 1009 -3,21,279,300
255,OK,3,-2164 -1209 -389 199 -927,21,280,301
256,OK,3,-1716 -1091 -607 836 222,22,283,305
257,OK,3,-1614 -2941 -519 1112 -399,21,282,303
258,OK,3,-1453 -1456 -625 989 150,25,279,304
259,OK,3,-1485 -1329 -748 926 0,21,279,300
260,OK,3,-1466 -1203 -839 874 147,21,283,304
261,OK,3,-1541 -1401 -636 963 98,21,280,301
262,OK,3,-1258 -1435 -1078 955 171,21,279,300
263,OK,3,-1636 -2949 -732 1194 -178,21,283,304
264,OK,3,-1737 -1842 -638 1103 -40,20,280,300
265,OK,3,-1294 -3965 -618 1101 -314,21,280,301
266,OK,3,-1392 -1405 -671 952 107,22,281,303
267,OK,3,-1563 -1401 -632 978 189,21,279,300
268,OK,3,-1442 -1275 -696 877 220,21,279,300
269,OK,3,-1450 -1231 -719 886 212,21,280,301
270,OK,3,-1477 -1311 -704 910 51,22,282,304
271,OK,3,-1387 -1425 -631 968 155,21,279,300
272,OK,3,-1466 -1731 -556 959 35,22,279,301
273,OK,3,-1319 -3162 -388 978 -472,24,279,303
274,OK,3,-1197 -1689 -603 1056 -65,22,279,301
275,OK,3,-1093 -1614 -638 998 -115,21,280,301
276,OK,3,-1695 -1422 -530 984 -111,21,279,300
277,OK,3,-2682 -1513 -861 1166 104,21,283,304
278,OK,3,-1132 -1602 -945 990 41,21,279,300
279,OK,3,-2152 -2398 -735 1271 -90,21,283,304
280,OK,3,-1352 -3330 -609 1169 -78,21,283,304
281,OK,3,-1317 -3200 -571 1132 -84,21,283,304
282,OK,3,-1381 -1226 -757 867 109,21,280,301
283,OK,3,-1159 -1712 -567 1009 -107,21,282,303
284,OK,3,-1385 -1329 -719 921 128,21,283,304
285,OK,3,-1487 -3210 -960 1308 289,22,280,302
286,OK,3,-1460 -1296 -760 925 166,21,279,300
287,OK,3,-1487 -1245 -710 885 142,21,280,301
288,OK,3,-1615 -2665 -853 1267 337,21,281,302
289,OK,3,-1136 -2629 -664 1022 -213,21,282,303
290,OK,3,-1555 -1377 -669 955 110,21,282,303
291,OK,3,-1921 -1265 -124 407 -386,21,280,301
292,OK,3,-2694 -1635 -966 1253 188,21,281,302
293,OK,0,212 -1410 125 -837 -1046,21,281,302
294,OK,2,-1212 -1226 320 101 -567,21,283,304
295,OK,3,-1756 -1142 -266 445 -341,21,280,301
296,OK,3,-2091 -1461 -546 1045 181,21,281,302
297,OK,3,-2706 -1106 -1123 1113 362,21,279,300
298,OK,3,-1850 -1249 -749 1013 248,21,279,300
299,OK,4,-85 -3316 -402 -1180 613,20,282,302
300,OK,3,-1494 -1125 -743 837 138,22,280,302
301,OK,3,-1273 -1508 -625 907 96,22,279,301
302,OK,3,-1827 -2724 -529 1127 -426,21,279,300
303,OK,3,-1462 -1368 -646 912 167,21,280,301
304,OK,3,-1292 -1427 -567 935 -61,21,280,301
305,OK,3,-1813 -1175 -784 910 237,22,283,305
306,OK,3,-786 -2868 -552 917 -262,21,284,305
307,OK,3,-1373 -1304 -706 904 145,21,279,300
308,OK,3,-1363 -1487 -619 945 145,21,279,300
309,OK,3,-1348 -1504 -633 892 136,22,279,301
310,OK,3,-1211 -987 -689 724 75,22,280,302
311,OK,3,-1144 -1885 -641 1013 -116,21,279,300
312,OK,3,-1306 -2830 -562 1023 -322,20,280,300
313,OK,3,-1389 -1589 -457 1016 -205,21,280,301
314,OK,3,-1482 -3494 -395 1025 -507,21,280,301
315,OK,3,-1400 -1839 -591 1083 -170,22,282,304
316,OK,3,-1837 -2202 -459 746 -240,21,283,304
317,OK,0,262 -2915 74 -901 -757,21,280,301
318,OK,3,-1362 -1595 -621 892 157,21,279,300
319,OK,3,-1542 -3509 -513 1162 -185,21,283,304
320,OK,3,-1193 -1655 -586 1014 -64,22,281,303
321,OK,3,-1963 -3329 -485 1098 -440,21,280,301
322,OK,3,-1395 -1281 -740 909 168,22,279,301
323,OK,3,-1417 -1514 -529 992 -87,21,279,300
324,OK,3,-1373 -1215 -718 857 150,21,279,300
325,OK,3,-1323 -1636 -500 984 -64,21,279,300
326,OK,3,-1412 -1394 -640 910 157,21,279,300
327,OK,3,-1289 -2164 -790 1201 -64,21,280,301
328,OK,3,-1366 -1454 -620 979 121,22,279,301
329,OK,3,-1350 -1601 -493 932 -39,22,279,301
330,OK,3,-1606 -1345 -676 937 69,21,279,300
331,OK,3,-1556 -1296 -705 906 33,21,280,301
332,OK,3,-1181 -2902 -621 1175 -167,21,284,305
333,OK,3,-1338 -1684 -558 1064 -162,22,282,304
334,OK,3,-1313 -3842 -637 1133 -269,21,283,304
335,OK,3,-1158 -2353 -530 996 -259,21,282,303
336,OK,3,-1186 -3012 -621 1167 -183,21,283,304
337,OK,3,-1391 -1521 -614 985 59,22,279,301
338,OK,3,-2233 -1364 -132 343 -568,21,280,301
339,OK,3,-1429 -1439 -609 954 102,21,282,303
340,OK,3,-1556 -1260 -859 918 69,21,283,304
341,OK,3,-1242 -1614 -604 949 89,22,278,300
342,OK,3,-2167 -1534 -662 1092 129,21,283,304
343,OK,3,-1401 -1462 -647 862 202,21,279,300
344,OK,3,-1572 -1245 -737 897 159,21,280,301
345,OK,3,-914 -3267 -703 1094 -292,21,281,302
346,OK,3,-2332 -1533 -686 1135 247,21,279,300
347,OK,3,-2068 -1757 -974 1255 345,21,280,301
348,OK,0,378 -2385 287 -1034 -978,21,280,301
349,OK,3,-1476 -1290 -712 913 211,22,279,301
350,OK,3,-1438 -1451 -625 978 69,22,279,301
351,OK,3,-2537 -3068 -465 1220 -445,21,283,304
352,OK,3,-1725 -1166 -70 328 -370,20,281,301
353,OK,3,-1476 -1268 -731 913 212,21,280,301
354,OK,3,-1281 -1336 -679 931 174,22,279,301
355,OK,3,-1644 -1153 -776 868 204,22,282,304
356,OK,3,-2281 -3200 -545 1144 -347,21,280,301
357,OK,3,-1411 -1279 -726 905 167,21,282,303
358,OK,3,-2263 -1541 -712 1100 146,21,280,301
359,OK,3,-1656 -1132 -691 856 180,21,280,301
360,OK,3,-894 -3748 -553 950 -454,21,280,301
361,OK,3,-1815 -1898 -1030 1326 428,21,280,301
362,OK,3,-978 -2193 -695 1015 -352,21,283,304
363,OK,3,-1158 -1712 -559 971 -139,21,282,303
364,OK,3,-1373 -1292 -676 883 189,22,282,304
365,OK,3,-1389 -1431 -635 960 145,21,282,303
366,OK,3,-1418 -1373 -630 939 121,22,282,304
367,OK,3,-1293 -1339 -622 908 52,22,278,300
368,OK,3,-1507 -1861 -590 1001 -337,21,282,303
369,OK,3,-1519 -1234 -746 893 183,21,280,301
370,OK,2,-2401 -1179 129 -105 -752,21,282,303
371,OK,3,-1299 -1603 -599 980 80,22,281,303
372,OK,3,-1895 -1252 -714 950 192,21,281,302
373,OK,3,-1449 -1172 -814 849 147,21,280,301
374,OK,3,-1830 -1776 -1006 1324 536,21,281,302
375,OK,3,-1856 -1959 -915 1151 -176,21,280,301
376,OK,3,-1473 -1220 -762 883 185,21,282,303
377,OK,3,-1478 -1491 -598 1000 23,21,282,303
378,OK,3,-1325 -1501 -610 962 117,21,282,303
379,OK,3,-1081 -2636 -666 1005 -278,22,279,301
380,OK,3,-1356 -2905 -622 1034 190,21,284,305
381,OK,3,-1266 -2004 -602 1079 -173,22,279,301
382,OK,3,-1575 -1270 -669 895 67,21,280,301
383,OK,1,-4767 617 -2291 -87 -617,21,282,303
384,OK,3,-1209 -1421 -655 939 41,22,281,303
385,OK,4,-3381 -2849 -1422 937 2130,21,282,303
386,OK,3,-1976 -3228 -465 1137 -465,22,279,301
387,OK,0,366 -1771 212 -918 -1090,21,280,301
388,OK,3,-2420 -3686 -379 1253 -567,21,279,300
389,OK,3,-1315 -1494 -640 868 156,21,279,300
390,OK,3,-1136 -2118 -598 1083 -180,21,279,300
391,OK,3,-1321 -1282 -686 887 142,22,279,301
392,OK,3,-1400 -1503 -626 1007 104,22,279,301
393,OK,3,-1348 -1486 -550 970 -98,22,282,304
394,OK,3,-1440 -1491 -624 927 133,21,282,303
395,OK,3,-2815 -3778 -328 1389 -656,21,280,301
396,OK,3,-1467 -1383 -666 954 151,21,282,303
397,OK,3,-1514 -1504 -599 1010 48,21,282,303
398,OK,3,-1466 -1448 -621 976 73,21,282,303
399,OK,3,-2083 -1464 -672 1024 87,22,283,305
400,OK,3,-1748 -1457 -878 1036 -41,21,283,304
401,OK,3,-1443 -1153 -660 824 139,21,283,304
402,OK,4,-2762 -2197 -1037 695 1654,22,281,303
403,OK,3,-1423 -1219 -715 867 190,21,280,301
404,OK,3,-1553 -1427 -635 973 38,21,282,303
405,OK,3,-2063 -1316 -688 934 -96,21,281,302
406,OK,3,-1498 -1209 -735 867 136,21,280,301
407,OK,3,-1491 -1286 -690 899 97,21,280,301
408,OK,3,-1142 -2009 -648 1051 -174,21,279,300
409,OK,3,-1637 -2411 -917 1263 414,21,283,304
410,OK,3,-1477 -1294 -671 892 198,22,282,304
411,OK,0,502 -2342 301 -1084 -1102,21,283,304
412,OK,3,-1393 -1123 -671 806 116,21,280,301
413,OK,3,-2001 -1224 -750 954 207,22,282,304
414,OK,3,-1609 -1329 -688 931 70,21,282,303
415,OK,0,312 -1913 263 -708 -923,21,284,305
416,OK,3,-1415 -1753 -527 1019 -256,21,283,304
417,OK,3,-1370 -3512 -376 971 -499,21,282,303
418,OK,3,-1476 -1387 -640 947 101,22,279,301
419,OK,2,-1033 -2033 563 -549 -998,21,280,301
420,OK,3,-1062 -2547 -449 810 37,21,281,302
421,OK,3,-1099 -4081 -644 1055 -400,21,283,304
422,OK,3,-2108 -2738 -385 1050 -489,21,280,301
423,OK,3,-1615 -1195 -12 319 -387,21,280,301
424,OK,3,-1190 -1643 -505 974 -66,22,278,300
425,OK,3,-1274 -1636 -675 1027 79,22,281,303
426,OK,3,-1254 -3115 -579 1153 -195,21,280,301
427,OK,3,-1650 -1156 -705 867 208,21,283,304
428,OK,3,-1469 -1214 -754 873 159,21,283,304
429,OK,3,-1105 -2920 -546 951 -410,21,279,300
430,OK,3,-1201 -1886 -515 1020 -226,22,278,300
431,OK,3,-1647 -1815 -519 1108 -271,21,280,301
432,OK,3,-1429 -1505 -609 911 145,22,281,303
433,OK,3,-1378 -2252 -467 1037 -289,22,282,304
434,OK,3,-1416 -1350 -671 886 181,21,280,301
435,OK,3,-1854 -2785 -681 1187 -192,21,283,304
436,OK,0,971 -3090 -285 -1416 -127,21,282,303
437,OK,3,-1719 -1174 -733 885 206,21,280,301
438,OK,3,-1454 -1493 -686 992 -57,20,280,300
439,OK,3,-1591 -1327 -711 953 185,22,279,301
440,OK,3,-1640 -2726 -440 1066 -430,21,279,300
441,OK,3,-2408 -1558 -685 1152 192,21,280,301
442,OK,3,-1013 -1906 -947 1073 -101,21,279,300
443,OK,3,-1406 -1420 -633 961 100,21,280,301
444,OK,2,-1004 -2286 642 -562 -937,21,280,301
445,OK,3,-1529 -1200 -700 855 134,21,280,301
446,OK,3,-1637 -1390 -643 930 227,21,279,300
447,OK,3,-1094 -1692 -725 931 61,21,279,300
448,OK,3,-1312 -1469 -646 979 75,22,281,303
449,OK,3,-1421 -1423 -629 961 63,21,279,300
450,OK,3,-1536 -1411 -650 974 157,21,279,300
451,OK,3,-1210 -2459 -419 960 -317,20,283,303
452,OK,3,-1311 -1319 -623 893 10,21,279,300
453,OK,1,-3272 499 -1433 -200 -649,21,285,306
454,OK,2,-1236 -2887 470 -435 -411,20,283,303
455,OK,3,-1414 -1482 -610 971 122,21,282,303
456,OK,3,-1509 -1417 -607 925 189,21,278,299
457,OK,3,-1383 -1420 -650 957 15,21,279,300
458,OK,3,-2356 -1491 -395 1085 -12,22,283,305
459,OK,3,-1328 -1669 -598 967 67,22,281,303
460,OK,3,-2140 -1418 -687 1034 30,21,280,301
461,OK,3,-1336 -1437 -668 877 164,21,282,303
462,OK,3,-1378 -1527 -585 989 63,22,281,303
463,OK,3,-1540 -1163 -699 853 170,21,280,301
464,OK,3,-1299 -1338 -671 909 90,22,279,301
465,OK,3,-1449 -1470 -615 914 200,21,279,300
466,OK,3,-1403 -1358 -673 926 62,22,279,301
467,OK,3,-1482 -1356 -635 930 113,22,279,301
468,OK,3,-1540 -1286 -832 926 48,21,281,302
469,OK,3,-1373 -1272 -699 896 193,21,279,300
470,OK,3,-1591 -1390 -661 966 142,21,280,301
471,OK,3,-1868 -1698 -654 1116 -48,21,279,300
472,OK,3,-1471 -1224 -713 873 187,21,280,301
473,OK,3,-1313 -1427 -686 885 173,22,278,300
474,OK,3,-1175 -1882 -635 1036 -98,22,278,300
475,OK,3,-1172 -3407 -645 1140 -178,21,280,301
476,OK,3,-3751 -1814 -1186 319 233,21,283,304
477,OK,3,-1650 -1207 -751 895 207,21,283,304
478,OK,3,-1534 -3972 -439 1066 -326,21,281,302
479,OK,3,-1512 -1435 -633 977 160,22,281,303
480,OK,3,-1773 -1320 -252 442 -383,21,280,301
481,OK,3,-1457 -1262 -732 907 204,21,279,300
482,OK,3,-1384 -2762 -548 1194 -96,21,280,301
483,OK,3,-1424 -1437 -650 908 153,21,279,300
484,OK,3,-1548 -1170 -682 835 77,21,279,300
