row_id,status,predicted_class,logits,preprocess_us,inference_us,total_us
61,OK,3,-1649 -1526 -816 828 84,21,770,791
62,OK,3,-1559 -1591 -850 820 157,21,771,792
63,OK,3,-1539 -1617 -731 774 17,21,771,792
64,OK,3,-1551 -2102 -1105 578 -781,21,770,791
65,OK,3,-2110 -1739 -501 938 -43,21,773,794
66,OK,3,-1534 -1654 -791 813 36,21,769,790
67,OK,3,-1590 -1533 -873 803 122,21,773,794
68,OK,3,-1400 -1715 -981 855 -221,21,770,791
69,OK,3,-1558 -1541 -794 805 138,22,771,793
70,OK,3,-1614 -1536 -769 828 22,20,768,788
71,OK,3,-1519 -1749 -804 827 -2,24,767,791
72,OK,3,-1540 -1557 -754 784 31,21,771,792
73,OK,3,-1574 -1452 -715 774 5,20,773,793
74,OK,0,659 -2647 -950 -465 -5,20,775,795
75,OK,3,-1449 -1802 -798 811 -103,22,770,792
76,OK,3,-1494 -1537 -810 792 -13,21,771,792
77,OK,3,-1581 -1519 -608 825 -135,21,772,793
78,OK,3,-1385 -1549 -820 802 -351,20,772,792
79,OK,3,-1511 -1464 -765 766 17,22,771,793
80,OK,3,-1630 -2180 -1051 487 -892,21,770,791
81,OK,3,-1805 -2330 -963 401 -956,20,770,790
82,OK,3,-1468 -1678 -1001 673 -563,21,770,791
83,OK,3,-1544 -1601 -1034 813 -254,20,772,792
84,OK,2,-3400 -805 237 -90 -333,20,773,793
85,OK,3,-1511 -1559 -762 793 73,21,768,789
86,OK,3,-1428 -1672 -764 788 -79,21,767,788
87,OK,3,-1498 -1530 -786 794 77,21,768,789
88,OK,3,-1639 -1631 -652 876 -326,20,767,787
89,OK,3,-1593 -1518 -876 823 150,21,769,790
90,OK,2,-4002 -2029 754 -711 -993,20,772,792
91,OK,3,-1726 -1531 -846 841 25,24,769,793
92,OK,3,-1600 -1501 -726 804 80,21,768,789
93,OK,3,-1411 -1510 -726 803 -206,21,766,787
94,OK,3,-1632 -1576 -761 805 105,21,771,792
95,OK,3,-1614 -1472 -1010 915 -206,20,772,792
96,OK,3,-1557 -1401 -771 739 60,21,769,790
97,OK,3,-1566 -1664 -879 816 -193,21,770,791
98,OK,3,-1650 -1495 -762 786 100,21,772,793
99,OK,4,-960 -1980 -510 -257 825,21,774,795
100,OK,3,-1484 -1722 -1206 835 -442,21,767,788
101,OK,4,-625 -1413 -552 -525 827,20,770,790
102,OK,3,-1345 -1788 -1009 684 -598,21,770,791
103,OK,3,-2123 -1511 -717 901 217,21,772,793
104,OK,3,-1489 -1548 -694 809 -10,24,769,793
105,OK,3,-4663 -956 -735 650 -16,21,769,790
106,OK,3,-1655 -1522 -834 898 -282,21,771,792
107,OK,3,-1472 -1830 -889 705 -529,20,770,790
108,OK,3,-1607 -1526 -802 811 67,21,771,792
109,OK,3,-2238 -2090 -1030 783 -757,20,772,792
110,OK,3,-1521 -1581 -728 799 -69,21,772,793
111,OK,4,-1410 -4571 -1309 -15 1130,21,775,796
112,OK,3,-1939 -1451 -689 873 -141,20,771,791
113,OK,3,-2055 -2680 -1025 616 -886,21,771,792
114,OK,3,-1503 -1542 -871 845 -80,20,771,791
115,OK,3,-4018 -1667 -560 982 132,21,771,792
116,OK,3,-1513 -1598 -776 808 22,21,771,792
117,OK,3,-1831 -1943 -1216 771 -715,21,767,788
118,OK,3,-1495 -1546 -931 758 -342,20,772,792
119,OK,3,-1342 -1668 -990 740 -556,20,770,790
120,OK,3,-1386 -1528 -693 775 -188,21,771,792
121,OK,4,-686 -2424 -673 -216 816,21,774,795
122,OK,3,-1765 -1275 -803 791 -245,21,771,792
123,OK,3,-1475 -1515 -779 792 16,21,772,793
124,OK,3,-3254 -991 -198 567 -223,21,772,793
125,OK,3,-1510 -1603 -804 847 11,21,767,788
126,OK,3,-1552 -1512 -713 795 60,21,771,792
127,OK,2,144 -1611 205 -784 -850,21,773,794
128,OK,3,-1540 -1554 -768 799 -19,21,771,792
129,OK,3,-1725 -1581 -699 778 68,21,771,792
130,OK,3,-1668 -1816 -1040 713 -505,21,770,791
131,OK,3,-1558 -1551 -789 820 12,21,772,793
132,OK,3,-1486 -1747 -743 810 -39,21,767,788
133,OK,3,-1814 -1742 -753 467 -882,20,768,788
134,OK,3,-1746 -1426 -665 792 -18,21,771,792
135,OK,3,-1480 -1574 -722 787 -18,21,768,789
136,OK,3,-1472 -1562 -748 815 -46,21,768,789
137,OK,2,-503 -1989 257 -1156 -1022,21,772,793
138,OK,3,-3833 -2723 -1058 759 -830,21,769,790
139,OK,3,-1542 -1566 -786 801 80,21,768,789
140,OK,3,-1383 -1672 -815 824 -141,21,770,791
141,OK,1,-6584 832 -1460 48 -558,21,774,795
142,OK,3,-1409 -1790 -919 823 -510,20,770,790
143,OK,3,-1421 -1793 -877 858 -251,21,770,791
144,OK,3,-4736 -2549 -1183 815 -764,21,770,791
145,OK,3,-1648 -1553 -761 802 9,21,770,791
146,OK,3,-1462 -1341 -712 714 -256,21,770,791
147,OK,3,-1406 -1453 -783 753 2,20,771,791
148,OK,3,-1793 -1527 -786 830 194,21,771,792
149,OK,3,-1506 -1451 -904 807 90,21,771,792
150,OK,1,-10082 847 -1136 204 -594,20,775,795
151,OK,3,-1640 -1519 -663 815 55,21,772,793
152,OK,3,-1593 -1516 -843 826 134,21,771,792
153,OK,3,-1483 -1558 -800 798 104,21,771,792
154,OK,3,-1461 -1444 -823 771 86,21,772,793
155,OK,3,-1621 -1565 -653 805 13,21,771,792
156,OK,3,-1289 -1829 -973 849 -387,21,770,791
157,OK,3,-1442 -1769 -796 811 -66,22,770,792
158,OK,2,191 -1762 222 -823 -953,21,772,793
159,OK,3,-1587 -1514 -867 794 152,21,773,794
160,OK,3,-2383 -1663 -744 853 -107,20,773,793
161,OK,3,-1429 -1655 -748 808 -80,21,770,791
162,OK,3,-1399 -1564 -762 799 -116,21,770,791
163,OK,3,-1426 -1790 -1128 567 -688,20,771,791
164,OK,3,-1804 -1649 -582 989 -365,21,771,792
165,OK,3,-2384 -1753 -1055 816 -639,20,769,789
166,OK,3,-1585 -1484 -742 765 60,21,772,793
167,OK,3,-1575 -1504 -881 807 79,21,773,794
168,OK,3,-1425 -1532 -843 798 17,21,771,792
169,OK,3,-3582 -1214 -926 378 -395,21,771,792
170,OK,3,-1727 -1508 -606 836 -4,21,771,792
171,OK,3,-3120 -1377 -75 542 -335,20,773,793
172,OK,3,-1928 -2362 -1234 693 -832,20,770,790
173,OK,3,-1570 -1444 -775 772 98,21,769,790
174,OK,3,-1634 -1569 -636 810 -82,20,771,791
175,OK,3,-1614 -1440 -931 841 -388,21,771,792
176,OK,0,232 -2247 187 -990 -1069,21,768,789
177,OK,3,-3011 -1434 -501 699 284,20,773,793
178,OK,3,-1473 -1515 -779 756 75,21,769,790
179,OK,3,-1939 -1466 -728 870 -34,21,767,788
180,OK,3,-1442 -1784 -1013 779 -437,21,767,788
181,OK,3,-2506 -1704 -813 950 -202,21,772,793
182,OK,3,-1495 -1856 -764 820 -87,21,769,790
183,OK,3,-2250 -1524 -631 827 310,21,771,792
184,OK,2,-324 -1917 225 -1087 -1054,21,773,794
185,OK,3,-2009 -2183 -1274 714 -560,21,771,792
186,OK,3,-1561 -1746 -960 679 -630,21,770,791
187,OK,3,-1424 -1967 -993 674 -485,21,770,791
188,OK,3,-1634 -1681 -935 847 181,21,773,794
189,OK,3,-1329 -2004 -1053 688 -556,21,770,791
190,OK,3,-1568 -1461 -654 793 -85,21,772,793
191,OK,3,-2143 -1276 -688 745 -100,21,771,792
192,OK,4,-895 -1503 -728 -382 963,20,772,792
193,OK,3,-1513 -1574 -748 825 -271,21,769,790
194,OK,3,-1503 -1647 -753 787 22,22,769,791
195,OK,3,-2227 -1544 -787 867 -156,21,772,793
196,OK,3,-1467 -1680 -1045 712 -394,21,767,788
197,OK,3,-1670 -1470 -846 826 156,21,771,792
198,OK,3,-2039 -2043 -1313 707 -672,21,771,792
199,OK,2,18 -1869 172 -1010 -1045,21,772,793
200,OK,3,-1729 -1570 -714 833 18,21,770,791
201,OK,3,-1498 -1569 -837 846 -155,21,770,791
202,OK,3,-1512 -1509 -707 849 -204,21,771,792
203,OK,0,-224 -1155 -271 -530 -1004,21,772,793
204,OK,3,-1507 -1522 -802 782 92,21,772,793
205,OK,3,-1504 -1587 -744 781 9,21,771,792
206,OK,3,-2265 -1439 -796 844 231,21,771,792
207,OK,3,-1578 -1542 -697 824 -33,21,771,792
208,OK,3,-1428 -1541 -804 800 -32,21,771,792
209,OK,3,-1384 -1668 -1034 840 -510,21,770,791
210,OK,0,730 -2387 -74 -1268 -324,20,774,794
211,OK,3,-1454 -1451 -773 727 58,21,773,794
212,OK,3,-1733 -1607 -1223 901 4,21,773,794
213,OK,3,-1477 -1569 -805 819 -19,21,771,792
214,OK,3,-1390 -1357 -846 738 -305,22,771,793
215,OK,3,-1411 -1890 -854 844 -281,21,766,787
216,OK,3,-1514 -1448 -713 829 -436,21,771,792
217,OK,3,-1400 -1682 -803 793 -110,21,767,788
218,OK,3,-1579 -1690 -918 688 -428,20,772,792
219,OK,3,-1483 -1430 -909 842 -158,21,768,789
220,OK,3,-1424 -1648 -801 815 -47,22,770,792
221,OK,3,-1518 -1480 -722 791 -6,21,768,789
222,OK,3,-1779 -1475 -854 806 56,21,772,793
223,OK,3,-1432 -1578 -786 804 -34,21,770,791
224,OK,3,-1632 -1556 -882 823 113,21,773,794
225,OK,3,-1579 -1978 -1025 884 -529,21,772,793
226,OK,3,-1505 -1719 -785 825 -26,21,770,791
227,OK,3,-1373 -1532 -926 777 -467,20,768,788
228,OK,3,-1561 -1873 -1109 694 -638,20,771,791
229,OK,3,-1460 -1500 -808 765 44,21,772,793
230,OK,3,-1839 -1444 -859 852 161,21,771,792
231,OK,3,-1540 -1497 -818 829 76,21,771,792
232,OK,3,-1702 -1441 -798 922 -345,20,771,791
233,OK,3,-2547 -1663 -936 942 -66,21,773,794
234,OK,2,-3306 -2074 689 -890 -1115,21,769,790
235,OK,3,-1525 -1981 -1022 722 -764,21,771,792
236,OK,3,-2542 -1442 -705 863 306,21,772,793
237,OK,3,-1487 -1491 -848 779 122,21,773,794
238,OK,3,-1685 -1524 -679 829 87,21,771,792
239,OK,3,-1625 -1494 -834 783 95,21,773,794
240,OK,3,-1565 -1597 -831 896 -374,21,770,791
241,OK,3,-1423 -1610 -920 862 -445,21,770,791
242,OK,3,-1544 -1856 -904 667 -651,20,771,791
243,OK,3,-1533 -1982 -1016 506 -828,21,770,791
244,OK,3,-1594 -1567 -772 871 -198,21,770,791
245,OK,3,-2180 -1634 -628 949 153,21,772,793
246,OK,3,-2688 -1683 -888 897 -7,20,773,793
247,OK,3,-1517 -1505 -831 807 33,21,772,793
248,OK,3,-2429 -1817 -971 929 -349,20,769,789
249,OK,3,-1546 -1568 -843 831 126,21,771,792
250,OK,3,-2729 -1270 -207 553 -191,20,773,793
251,OK,3,-2170 -1458 -802 855 225,21,768,789
252,OK,3,-1478 -1751 -754 781 -21,21,771,792
253,OK,3,-1421 -1593 -787 817 -59,21,770,791
254,OK,3,-1545 -1469 -979 876 -137,21,771,792
255,OK,3,-2943 -1385 -929 22 -950,21,771,792
256,OK,3,-1542 -1429 -963 782 137,21,773,794
257,OK,3,-1650 -2050 -858 591 -742,20,768,788
258,OK,3,-1485 -1585 -794 829 8,22,767,789
259,OK,3,-1589 -1380 -839 806 -69,21,769,790
260,OK,3,-1615 -1536 -856 821 94,21,769,790
261,OK,3,-1453 -1522 -728 791 -2,21,769,790
262,OK,3,-1672 -1437 -727 762 -31,21,771,792
263,OK,3,-2305 -1865 -1268 759 -634,21,771,792
264,OK,3,-1602 -1505 -748 894 -242,20,772,792
265,OK,3,-2139 -2297 -1075 697 -808,21,772,793
266,OK,3,-1458 -1527 -822 791 -18,21,767,788
267,OK,3,-1933 -1550 -777 844 121,21,771,792
268,OK,3,-1596 -1537 -835 830 157,21,772,793
269,OK,3,-1704 -1543 -918 862 183,20,773,793
270,OK,3,-1443 -1496 -762 781 -44,21,772,793
271,OK,3,-1465 -1596 -824 819 -7,21,770,791
272,OK,3,-1711 -1585 -722 856 -125,21,770,791
273,OK,3,-1519 -2066 -1075 541 -824,20,770,790
274,OK,3,-1478 -1728 -755 771 -372,21,770,791
275,OK,3,-1733 -1582 -452 732 -343,21,770,791
276,OK,3,-1902 -1553 -445 905 -167,21,771,792
277,OK,3,-2004 -1438 -931 902 -243,20,769,789
278,OK,3,-1582 -1500 -866 831 -108,21,771,792
279,OK,3,-3348 -1583 -1145 861 -528,20,772,792
280,OK,3,-2047 -2078 -1104 949 -541,20,772,792
281,OK,3,-2059 -1993 -1040 929 -500,21,771,792
282,OK,3,-1575 -1522 -797 802 69,21,772,793
283,OK,3,-1522 -1724 -872 889 -341,20,770,790
284,OK,3,-1494 -1559 -768 790 -13,21,768,789
285,OK,3,-1801 -2261 -767 1119 -98,21,772,793
286,OK,3,-1518 -1508 -764 781 8,21,772,793
287,OK,3,-1629 -1568 -820 831 125,21,772,793
288,OK,3,-2532 -2025 -660 1016 117,21,772,793
289,OK,3,-1316 -2028 -986 538 -627,20,767,787
290,OK,3,-1483 -1552 -803 813 -12,21,771,792
291,OK,3,-4706 -1008 -199 599 -157,21,769,790
292,OK,3,-2443 -1698 -685 902 -137,21,772,793
293,OK,0,188 -1552 141 -742 -1012,21,770,791
294,OK,2,-3680 -1073 519 120 -338,21,773,794
295,OK,3,-3480 -999 -154 567 -213,20,773,793
296,OK,3,-2602 -1807 -649 889 65,20,770,790
297,OK,3,-2930 -1147 -939 799 172,23,768,791
298,OK,3,-1943 -1547 -699 705 32,21,770,791
299,OK,4,-638 -1571 -492 -684 772,20,772,792
300,OK,3,-1562 -1422 -815 759 46,21,772,793
301,OK,3,-1532 -1711 -716 800 14,21,768,789
302,OK,3,-1704 -1992 -811 601 -692,20,769,789
303,OK,3,-1681 -1438 -869 825 110,24,768,792
304,OK,3,-1454 -1572 -779 843 -214,21,771,792
305,OK,3,-1550 -1493 -846 795 134,22,772,794
306,OK,3,-982 -1740 -744 630 -481,21,771,792
307,OK,3,-1458 -1532 -754 780 51,21,772,793
308,OK,3,-1538 -1612 -810 840 26,22,769,791
309,OK,3,-1571 -1625 -705 776 31,21,770,791
310,OK,3,-1443 -1368 -837 737 28,22,771,793
311,OK,3,-1492 -1836 -821 832 -319,21,770,791
312,OK,3,-1605 -1921 -988 596 -667,20,771,791
313,OK,3,-1569 -1604 -955 920 -396,21,770,791
314,OK,3,-1686 -2256 -1023 436 -960,21,770,791
315,OK,3,-1405 -1556 -930 897 -405,21,770,791
316,OK,3,-1891 -1826 -948 189 -609,20,771,791
317,OK,0,175 -2311 143 -708 -833,21,771,792
318,OK,3,-1839 -1651 -679 813 83,21,770,791
319,OK,3,-2962 -2057 -1047 825 -705,21,771,792
320,OK,3,-1495 -1679 -825 869 -287,21,770,791
321,OK,3,-2825 -2470 -1066 675 -774,21,770,791
322,OK,3,-1511 -1618 -737 768 47,21,771,792
323,OK,3,-1502 -1517 -664 863 -238,20,771,791
324,OK,3,-1490 -1503 -788 774 109,21,772,793
325,OK,3,-1446 -1648 -729 857 -240,21,770,791
326,OK,3,-1621 -1477 -830 815 85,21,771,792
327,OK,3,-1759 -1353 -1314 764 -452,21,771,792
328,OK,3,-1427 -1662 -794 795 -30,21,770,791
329,OK,3,-1517 -1556 -802 837 -138,21,771,792
330,OK,3,-1448 -1556 -802 797 -37,21,772,793
331,OK,3,-1384 -1481 -739 735 -22,21,773,794
332,OK,3,-2216 -1737 -1060 806 -647,20,769,789
333,OK,3,-1374 -1646 -982 902 -379,21,770,791
334,OK,3,-2144 -2233 -1112 735 -760,20,769,789
335,OK,3,-1296 -1780 -1034 726 -567,20,770,790
336,OK,3,-2206 -1795 -1060 796 -662,24,768,792
337,OK,3,-1469 -1606 -746 847 -124,21,771,792
338,OK,3,-2540 -1475 -828 251 -592,21,770,791
339,OK,3,-1552 -1478 -803 794 -10,21,771,792
340,OK,3,-1768 -1494 -781 843 -16,21,769,790
341,OK,3,-1464 -1817 -783 806 -39,22,767,789
342,OK,3,-1721 -1307 -780 742 -89,21,772,793
343,OK,3,-1733 -1502 -776 816 132,21,768,789
344,OK,3,-1512 -1461 -849 779 72,21,770,791
345,OK,3,-1471 -1956 -1023 651 -702,20,772,792
346,OK,3,-2187 -1338 -696 777 -21,21,772,793
347,OK,3,-1946 -1508 -607 843 -74,20,770,790
348,OK,2,198 -2049 238 -907 -994,21,772,793
349,OK,3,-1591 -1571 -790 812 109,21,771,792
350,OK,3,-1431 -1575 -771 813 -78,21,771,792
351,OK,3,-3838 -2317 -1273 872 -739,21,771,792
352,OK,3,-4760 -1045 -147 606 -154,20,772,792
353,OK,3,-1653 -1525 -838 831 121,21,772,793
354,OK,3,-1548 -1548 -779 729 -41,21,770,791
355,OK,3,-1611 -1548 -871 827 151,21,773,794
356,OK,3,-3386 -2292 -1042 739 -722,21,771,792
357,OK,3,-1631 -1517 -828 820 74,21,771,792
358,OK,3,-1815 -1350 -846 781 -79,21,772,793
359,OK,3,-1642 -1515 -843 786 143,21,772,793
360,OK,3,-1508 -2367 -919 552 -836,21,771,792
361,OK,3,-2176 -1534 -666 892 -112,21,772,793
362,OK,3,-1541 -1641 -979 714 -521,20,770,790
363,OK,3,-1696 -1647 -743 915 -312,21,769,790
364,OK,3,-1478 -1549 -809 797 108,21,771,792
365,OK,3,-1513 -1617 -811 842 25,21,770,791
366,OK,3,-1593 -1497 -857 844 31,21,771,792
367,OK,3,-1536 -1616 -686 765 -2,21,771,792
368,OK,3,-1313 -1585 -1100 733 -368,20,772,792
369,OK,3,-1655 -1508 -886 830 119,21,772,793
370,OK,2,-4391 -1134 271 -392 -797,20,772,792
371,OK,3,-1407 -1774 -797 804 -80,22,770,792
372,OK,3,-1704 -1746 -908 862 166,21,773,794
373,OK,3,-1599 -1542 -898 825 142,21,769,790
374,OK,3,-3190 -1696 -909 1047 230,21,773,794
375,OK,3,-2210 -1897 -1076 887 -165,20,772,792
376,OK,3,-1512 -1510 -787 776 96,21,773,794
377,OK,3,-1465 -1542 -762 844 -156,21,768,789
378,OK,3,-1492 -1715 -804 814 -17,21,767,788
379,OK,3,-1379 -1955 -1023 633 -599,20,767,787
380,OK,3,-2792 -1954 -512 948 47,21,772,793
381,OK,3,-1275 -1615 -1069 833 -488,20,768,788
382,OK,3,-1538 -1548 -734 794 33,20,773,793
383,OK,1,-9404 753 -1022 199 -523,20,775,795
384,OK,3,-1577 -1627 -596 761 -46,21,770,791
385,OK,4,-847 -3038 -829 -213 896,21,775,796
386,OK,3,-2724 -2425 -1113 702 -789,21,770,791
387,OK,0,272 -1728 108 -866 -1067,20,773,793
388,OK,3,-3295 -2821 -1089 704 -883,21,770,791
389,OK,3,-1712 -1631 -752 808 113,24,768,792
390,OK,3,-1393 -1846 -792 642 -434,21,769,790
391,OK,3,-1486 -1571 -755 777 97,22,771,793
392,OK,3,-1412 -1659 -796 805 -55,21,770,791
393,OK,3,-1498 -1573 -862 893 -292,21,770,791
394,OK,3,-1683 -1477 -678 818 25,21,770,791
395,OK,3,-3989 -3163 -895 716 -913,21,769,790
396,OK,3,-1513 -1576 -819 840 22,21,771,792
397,OK,3,-1385 -1525 -739 804 -123,20,771,791
398,OK,3,-1383 -1556 -828 817 -94,21,770,791
399,OK,3,-1822 -1439 -1010 819 -86,21,773,794
400,OK,3,-1949 -1620 -873 900 -92,20,772,792
401,OK,3,-1679 -1605 -849 824 159,20,773,793
402,OK,4,-741 -2534 -676 -187 840,21,775,796
403,OK,3,-1612 -1540 -788 798 137,21,772,793
404,OK,3,-1387 -1535 -773 808 -108,20,772,792
405,OK,3,-2307 -1626 -923 858 -61,21,769,790
406,OK,3,-1529 -1550 -869 812 99,21,773,794
407,OK,3,-1464 -1486 -798 761 30,20,773,793
408,OK,3,-1359 -1788 -962 807 -398,21,769,790
409,OK,3,-2688 -1875 -645 975 165,21,773,794
410,OK,3,-1545 -1507 -828 817 126,21,771,792
411,OK,2,95 -2019 167 -1044 -1087,21,771,792
412,OK,3,-1533 -1496 -820 765 99,21,773,794
413,OK,3,-1441 -1440 -971 796 92,21,769,790
414,OK,3,-1499 -1581 -802 818 -21,21,772,793
415,OK,0,188 -1857 162 -1031 -946,21,769,790
416,OK,3,-1418 -1529 -868 790 -353,20,771,791
417,OK,3,-1713 -2234 -1155 453 -951,21,770,791
418,OK,3,-1499 -1513 -696 796 4,21,772,793
419,OK,2,-3112 -1757 581 -893 -1074,21,773,794
420,OK,3,-1711 -1644 -596 781 -39,21,772,793
421,OK,3,-1852 -2384 -1038 674 -819,20,772,792
422,OK,3,-1648 -2167 -878 675 -670,20,772,792
423,OK,3,-4533 -1117 -142 636 -121,21,772,793
424,OK,3,-1470 -1780 -788 839 -206,24,767,791
425,OK,3,-1409 -1787 -812 812 -147,21,770,791
426,OK,3,-2351 -1864 -1043 808 -684,21,771,792
427,OK,3,-1589 -1412 -747 736 124,21,770,791
428,OK,3,-1540 -1491 -863 797 88,21,769,790
429,OK,3,-1776 -2010 -1013 630 -673,20,768,788
430,OK,3,-1448 -1801 -829 842 -420,21,770,791
431,OK,3,-1616 -1568 -772 828 -412,20,771,791
432,OK,3,-1811 -1466 -744 824 64,21,770,791
433,OK,3,-1382 -1844 -1166 721 -601,21,770,791
434,OK,3,-1721 -1529 -734 816 147,20,772,792
435,OK,3,-2759 -1834 -1145 784 -631,21,771,792
436,OK,0,805 -2159 -764 -582 -105,20,774,794
437,OK,3,-1689 -1429 -689 755 159,21,772,793
438,OK,3,-1569 -1429 -915 839 -123,20,771,791
439,OK,3,-1526 -1480 -790 787 35,21,772,793
440,OK,3,-1536 -1932 -910 567 -737,20,771,791
441,OK,3,-2554 -1849 -838 1023 -63,21,771,792
442,OK,3,-1461 -1552 -804 804 -291,21,769,790
443,OK,3,-1530 -1553 -858 847 -30,21,771,792
444,OK,2,-2742 -1919 573 -870 -1104,20,770,790
445,OK,3,-1365 -1453 -830 738 98,21,772,793
446,OK,3,-1896 -1547 -635 861 117,21,772,793
447,OK,3,-1699 -1742 -645 815 -86,21,770,791
448,OK,3,-1418 -1712 -772 793 -118,21,767,788
449,OK,3,-1490 -1571 -806 835 -65,21,771,792
450,OK,3,-1702 -1547 -729 807 47,21,771,792
451,OK,3,-1458 -1749 -1016 625 -692,20,770,790
452,OK,3,-1612 -1489 -764 824 -52,21,771,792
453,OK,1,-7048 761 -1020 113 -665,20,775,795
454,OK,2,-1658 -2054 478 -312 -636,20,772,792
455,OK,3,-1507 -1581 -784 838 -13,21,768,789
456,OK,3,-2199 -1428 -866 860 203,21,768,789
457,OK,3,-1494 -1581 -825 857 -185,21,767,788
458,OK,3,-1510 -1328 -937 811 -275,21,771,792
459,OK,3,-1454 -1761 -716 822 -115,21,770,791
460,OK,3,-2147 -1510 -768 855 -162,20,774,794
461,OK,3,-1639 -1609 -756 799 96,21,768,789
462,OK,3,-1417 -1672 -795 814 -111,24,767,791
463,OK,3,-1561 -1446 -802 747 108,20,771,791
464,OK,3,-1449 -1613 -740 775 -3,21,771,792
465,OK,3,-1923 -1463 -787 836 147,21,770,791
466,OK,3,-1421 -1520 -816 801 -62,21,771,792
467,OK,3,-1513 -1498 -858 815 0,21,771,792
468,OK,3,-1800 -1501 -814 858 -27,21,773,794
469,OK,3,-1686 -1546 -884 855 173,21,771,792
470,OK,3,-1870 -1578 -705 816 69,20,772,792
471,OK,3,-1767 -1611 -581 937 -225,20,772,792
472,OK,3,-1569 -1539 -828 795 140,21,772,793
473,OK,3,-1499 -1735 -771 784 97,21,771,792
474,OK,3,-1446 -1881 -846 823 -295,21,770,791
475,OK,3,-1774 -2082 -1085 864 -628,21,771,792
476,OK,3,-4195 -1484 -223 457 239,20,769,789
477,OK,3,-1636 -1522 -890 834 147,20,773,793
478,OK,3,-2792 -2427 -1031 719 -823,21,771,792
479,OK,3,-1560 -1555 -749 830 34,21,771,792
480,OK,3,-3355 -1114 -163 488 -250,20,772,792
481,OK,3,-1563 -1532 -794 809 94,21,771,792
482,OK,3,-2584 -1626 -1066 836 -589,20,772,792
483,OK,3,-1552 -1456 -755 789 31,21,771,792
