row_id,status,predicted_class,logits,preprocess_us,inference_us,total_us
55,OK,3,-10742 -10776 -5302 7324 576,22,770,792
56,OK,3,-10688 -10961 -5587 7424 519,22,770,792
57,OK,0,5699 -13601 -4690 -11215 -2304,20,774,794
58,OK,3,-10852 -11077 -5129 7412 627,22,770,792
59,OK,3,-9719 -9836 -4049 8848 -1674,21,772,793
60,OK,3,-9444 -10723 -4764 9134 -463,21,772,793
61,OK,3,-11076 -11290 -5384 7275 900,22,770,792
62,OK,3,-11618 -11266 -5170 7437 1249,21,770,791
63,OK,3,-10938 -11101 -5258 7267 1193,21,770,791
64,OK,3,-9623 -9368 -3885 8655 -1990,20,771,791
65,OK,3,-10661 -11075 -5258 7682 111,22,771,793
66,OK,3,-11034 -11081 -5202 7313 771,22,770,792
67,OK,3,-11025 -11224 -5285 7574 1158,21,770,791
68,OK,3,-9522 -9666 -3823 8978 -1480,22,770,792
69,OK,3,-11348 -11138 -5261 7524 1295,21,770,791
70,OK,3,-10626 -11170 -5066 7804 183,21,771,792
71,OK,3,-10720 -11014 -4968 7740 233,22,769,791
72,OK,3,-11371 -11330 -5210 7515 1055,22,770,792
73,OK,3,-11109 -11263 -4749 7936 547,21,770,791
74,OK,0,5718 -12700 -6478 -10484 -1967,20,775,795
75,OK,3,-10348 -10610 -5077 7702 57,21,770,791
76,OK,3,-10494 -11288 -5216 7872 230,21,770,791
77,OK,3,-10539 -10794 -4410 8646 -654,21,770,791
78,OK,3,-9711 -9477 -3629 9000 -1833,21,771,792
79,OK,3,-10811 -11222 -5311 7664 1005,22,770,792
80,OK,3,-9928 -9615 -3903 8871 -2277,21,771,792
81,OK,3,-10631 -9621 -3582 8855 -2186,21,770,791
82,OK,3,-9769 -9249 -3690 8668 -1649,20,771,791
83,OK,3,-9491 -9999 -4378 9103 -1117,21,771,792
84,OK,2,-14722 -11256 4190 1724 -1545,21,774,795
85,OK,3,-11194 -11313 -5151 7527 943,22,767,789
86,OK,3,-10510 -10748 -4990 7794 74,21,767,788
87,OK,3,-11070 -11207 -5288 7388 853,21,767,788
88,OK,3,-10024 -9819 -3455 9096 -1853,21,767,788
89,OK,3,-11266 -11261 -5262 7390 1242,21,767,788
90,OK,2,-11935 -12970 8247 -10959 -4145,22,771,793
91,OK,3,-10809 -11050 -4945 7638 1033,24,768,792
92,OK,3,-11173 -11342 -5699 7219 1050,21,768,789
93,OK,3,-9511 -10335 -3908 9420 -1753,21,768,789
94,OK,3,-11142 -11287 -5414 7335 981,25,767,792
95,OK,3,-9715 -9842 -4122 9044 -1101,21,771,792
96,OK,3,-10916 -11381 -5248 7612 1194,21,770,791
97,OK,3,-9379 -11365 -4466 9135 -1412,21,771,792
98,OK,3,-11102 -11266 -5117 7574 1393,21,770,791
99,OK,4,-11488 -9499 -4519 -10411 8282,21,774,795
100,OK,3,-9293 -9332 -3811 8685 -1897,21,768,789
101,OK,4,-10509 -11868 -5465 -12965 7057,21,770,791
102,OK,3,-9743 -9558 -3753 8985 -2149,21,770,791
103,OK,3,-11376 -11451 -5730 7440 782,21,771,792
104,OK,3,-11030 -11278 -5562 7427 795,21,771,792
105,OK,3,-12362 -9622 -3288 7866 1827,21,771,792
106,OK,3,-9165 -9756 -3975 9114 -2074,21,771,792
107,OK,3,-10018 -9710 -3667 8966 -1972,21,770,791
108,OK,3,-11068 -11296 -5241 7489 966,21,771,792
109,OK,3,-9569 -9505 -3377 8882 -1853,21,773,794
110,OK,3,-10914 -10755 -4651 7826 360,22,770,792
111,OK,4,-10765 -10606 -3580 -7758 8130,22,775,797
112,OK,3,-10338 -10396 -3808 8746 -866,21,771,792
113,OK,3,-9479 -9373 -4160 8894 -1649,21,772,793
114,OK,3,-10396 -11036 -5238 7763 140,22,770,792
115,OK,3,-11756 -11733 -5533 7451 1111,21,771,792
116,OK,3,-11176 -11011 -5222 7383 823,22,770,792
117,OK,3,-9912 -10241 -3798 8876 -2428,21,769,790
118,OK,3,-9736 -9452 -3738 9022 -1677,20,771,791
119,OK,3,-9645 -9456 -3662 9017 -2220,21,770,791
120,OK,3,-10417 -10938 -4368 8714 -680,21,770,791
121,OK,4,-11382 -10044 -3081 -9573 8172,22,774,796
122,OK,3,-9922 -11071 -5322 8517 -154,22,770,792
123,OK,3,-10457 -11093 -5241 7780 259,21,770,791
124,OK,3,-14805 -11572 -1385 7247 494,20,774,794
125,OK,3,-10667 -11106 -5019 7824 179,22,767,789
126,OK,3,-11027 -11285 -5609 7364 935,21,771,792
127,OK,2,571 -14986 686 -15497 -7497,21,769,790
128,OK,3,-10276 -10869 -5244 7775 225,22,770,792
129,OK,3,-9799 -11402 -6334 7769 314,21,771,792
130,OK,3,-9919 -9229 -3710 8600 -1461,21,770,791
131,OK,3,-11645 -11626 -5350 7299 985,21,771,792
132,OK,3,-10885 -10841 -5314 7367 600,21,767,788
133,OK,3,-10242 -9540 -3393 8825 -1999,21,768,789
134,OK,3,-11171 -11081 -5277 7492 877,21,770,791
135,OK,3,-11041 -11100 -5402 7355 846,21,768,789
136,OK,3,-10250 -10858 -5239 7939 -31,21,767,788
137,OK,2,-189 -14996 2110 -17656 -7976,22,772,794
138,OK,3,-10158 -10062 -3771 8795 -2098,22,772,794
139,OK,3,-11182 -11319 -5250 7483 996,24,767,791
140,OK,3,-10366 -10707 -5063 7800 -34,21,770,791
141,OK,1,-11335 5428 -6672 -3741 -4846,21,775,796
142,OK,3,-9365 -9475 -3721 8950 -2158,21,770,791
143,OK,3,-9480 -10044 -3949 9026 -1523,21,770,791
144,OK,3,-9974 -9602 -3722 8837 -1852,21,772,793
145,OK,3,-10971 -10948 -5590 7078 1009,21,770,791
146,OK,3,-9896 -11190 -4327 8737 -883,22,770,792
147,OK,3,-11206 -11378 -5043 7714 645,21,768,789
148,OK,3,-11164 -11383 -5930 7087 1260,21,771,792
149,OK,3,-11241 -11142 -5133 7628 1226,22,770,792
150,OK,1,-15425 4084 -9616 -1111 -7303,21,775,796
151,OK,3,-11314 -11332 -5733 7211 1048,21,771,792
152,OK,3,-11325 -11273 -5163 7486 1113,21,770,791
153,OK,3,-11157 -11217 -5276 7410 1030,21,770,791
154,OK,3,-10911 -11153 -5291 7458 1082,21,770,791
155,OK,3,-10869 -10962 -5194 7511 627,21,771,792
156,OK,3,-9281 -9655 -3767 9102 -2083,21,770,791
157,OK,3,-10514 -10770 -5031 7768 91,22,770,792
158,OK,2,158 -14898 796 -15780 -7653,21,772,793
159,OK,3,-11247 -11227 -5238 7611 1336,21,770,791
160,OK,3,-10584 -10663 -6023 8148 889,21,768,789
161,OK,3,-10359 -10937 -5158 7751 99,21,770,791
162,OK,3,-10388 -10815 -5083 7987 -161,22,770,792
163,OK,3,-9394 -9582 -4195 9024 -2035,22,770,792
164,OK,3,-9080 -9483 -3938 9198 -2266,21,771,792
165,OK,3,-9571 -9460 -3443 8908 -1629,21,769,790
166,OK,3,-11141 -11247 -5314 7538 1029,22,770,792
167,OK,3,-10802 -11363 -5326 7431 914,21,771,792
168,OK,3,-10887 -11161 -5184 7528 822,22,767,789
169,OK,3,-13550 -10476 -7444 6841 -9,21,771,792
170,OK,3,-10965 -10986 -4792 7995 -47,21,770,791
171,OK,3,-17263 -6698 491 3959 -2824,20,774,794
172,OK,3,-9880 -10118 -4183 8934 -2353,22,771,793
173,OK,3,-11135 -11184 -5160 7673 1163,21,767,788
174,OK,3,-11412 -10931 -4283 8167 -17,21,767,788
175,OK,3,-10223 -9825 -4640 8565 -318,21,770,791
176,OK,0,1455 -14874 569 -15988 -7400,21,772,793
177,OK,3,-11101 -9932 -3343 7237 3095,21,770,791
178,OK,3,-10964 -11298 -5258 7665 752,22,767,789
179,OK,3,-11193 -11405 -5411 7631 755,22,770,792
180,OK,3,-9551 -9403 -3809 8745 -1591,24,768,792
181,OK,3,-12543 -10786 -4193 8458 277,21,771,792
182,OK,3,-10400 -10625 -5191 7650 122,21,770,791
183,OK,3,-12098 -11742 -5874 7158 1157,22,770,792
184,OK,2,-332 -14764 1794 -17612 -8140,21,772,793
185,OK,3,-10335 -9693 -4005 8599 -991,21,771,792
186,OK,3,-9997 -9714 -3752 8914 -1872,21,771,792
187,OK,3,-9945 -9731 -3770 8847 -1682,22,770,792
188,OK,3,-10211 -10743 -5398 7654 1606,21,771,792
189,OK,3,-9662 -9758 -3840 9000 -2037,21,770,791
190,OK,3,-11023 -11043 -4413 8469 -142,21,770,791
191,OK,3,-10423 -11043 -5484 7919 641,21,770,791
192,OK,4,-11717 -10554 -5072 -10706 7481,21,771,792
193,OK,3,-11535 -10776 -4252 7829 140,21,770,791
194,OK,3,-10624 -11046 -5260 7773 449,22,769,791
195,OK,3,-10282 -9623 -4185 8273 -186,21,771,792
196,OK,3,-9454 -10612 -4465 8648 -1459,24,767,791
197,OK,3,-11025 -11312 -5265 7344 962,21,771,792
198,OK,3,-9805 -9809 -4373 8873 -1754,22,768,790
199,OK,2,21 -14907 1231 -17174 -8064,21,772,793
200,OK,3,-10549 -10860 -5517 7524 297,22,770,792
201,OK,3,-10270 -10659 -5252 7663 101,22,769,791
202,OK,3,-10951 -11031 -4425 8380 -414,21,771,792
203,OK,2,-3403 -11236 2227 -12085 -7053,21,773,794
204,OK,3,-11172 -11414 -5317 7553 954,21,770,791
205,OK,3,-11060 -11165 -5360 7374 898,21,771,792
206,OK,3,-11755 -11585 -5504 6838 1309,21,771,792
207,OK,3,-11241 -10947 -5518 7021 928,22,770,792
208,OK,3,-10526 -11044 -5035 7969 2,22,770,792
209,OK,3,-9063 -9267 -3961 8934 -2157,21,771,792
210,OK,0,6686 -13578 -5657 -12077 -2071,21,774,795
211,OK,3,-11071 -11539 -5301 7615 986,21,768,789
212,OK,3,-10347 -10390 -4543 8578 683,21,771,792
213,OK,3,-10674 -10985 -5174 7736 268,21,767,788
214,OK,3,-9269 -11227 -5701 7993 309,22,769,791
215,OK,3,-9642 -10098 -3952 9043 -1571,25,766,791
216,OK,3,-9532 -9663 -3371 9116 -1975,21,771,792
217,OK,3,-10415 -10754 -4990 7773 33,21,770,791
218,OK,3,-9944 -9246 -3605 8842 -1656,20,772,792
219,OK,3,-9697 -10025 -3896 9199 -1309,21,768,789
220,OK,3,-10490 -10918 -4929 7884 30,21,770,791
221,OK,3,-11213 -11275 -5393 7310 854,21,771,792
222,OK,3,-10894 -11380 -5164 7814 1574,21,770,791
223,OK,3,-10524 -10947 -4983 8005 -17,22,770,792
224,OK,3,-10916 -11107 -5123 7518 1069,21,771,792
225,OK,3,-9186 -9615 -3721 9183 -1551,21,773,794
226,OK,3,-10424 -10799 -5112 7759 110,21,770,791
227,OK,3,-9473 -9487 -3798 9078 -2125,21,771,792
228,OK,3,-9528 -9178 -4035 8721 -1853,21,771,792
229,OK,3,-11156 -11312 -5094 7310 1106,21,770,791
230,OK,3,-11281 -11480 -5523 7104 1124,21,771,792
231,OK,3,-11246 -11455 -5201 7394 871,22,770,792
232,OK,3,-9294 -9463 -3737 8877 -1760,21,770,791
233,OK,3,-8236 -10004 -6582 8506 474,21,771,792
234,OK,2,-12896 -13441 8538 -13796 -5080,21,770,791
235,OK,3,-9704 -9770 -3185 8948 -2189,21,773,794
236,OK,3,-11621 -11551 -5761 6862 1232,22,770,792
237,OK,3,-11060 -11202 -5317 7429 1161,21,770,791
238,OK,3,-10901 -11122 -5633 7266 795,21,771,792
239,OK,3,-10935 -11213 -4952 7692 1156,22,769,791
240,OK,3,-10011 -9639 -3032 9189 -2187,21,770,791
241,OK,3,-9133 -9559 -3978 9058 -2209,21,770,791
242,OK,3,-9667 -10048 -4085 9083 -2256,20,772,792
243,OK,3,-9548 -9514 -3983 8787 -2196,21,771,792
244,OK,3,-9494 -10161 -4171 8882 -1401,21,770,791
245,OK,3,-11134 -11292 -5472 7793 300,21,771,792
246,OK,3,-11499 -11207 -5275 7624 1076,22,771,793
247,OK,3,-10909 -11361 -5487 7287 914,21,768,789
248,OK,3,-9041 -9685 -4151 9009 -1021,24,769,793
249,OK,3,-11396 -11475 -5394 7329 1097,21,770,791
250,OK,3,-14269 -11257 -1046 7093 1226,21,774,795
251,OK,3,-11278 -11519 -5711 7151 1037,22,767,789
252,OK,3,-10595 -10889 -5173 7765 329,22,769,791
253,OK,3,-10419 -10894 -5064 7896 0,21,767,788
254,OK,3,-10008 -10026 -3706 8919 -1094,21,768,789
255,OK,3,-13146 -7137 -7010 5580 -3753,20,772,792
256,OK,3,-11525 -11295 -5075 7728 1581,22,767,789
257,OK,3,-9990 -9939 -3785 8946 -2349,21,769,790
258,OK,3,-10633 -11093 -4979 8028 61,22,769,791
259,OK,3,-9923 -10362 -3827 8870 -764,21,770,791
260,OK,3,-10934 -11243 -5424 7444 1066,22,770,792
261,OK,3,-10896 -11139 -5386 7508 675,21,768,789
262,OK,3,-9783 -11051 -6240 7117 850,20,768,788
263,OK,3,-9668 -9933 -4075 8893 -1805,21,772,793
264,OK,3,-8335 -9800 -4465 9315 -2249,21,771,792
265,OK,3,-9540 -9337 -4078 8859 -1584,21,772,793
266,OK,3,-11196 -11068 -5094 7556 727,21,770,791
267,OK,3,-10627 -11331 -5469 7728 378,22,770,792
268,OK,3,-11567 -11345 -5213 7435 1214,22,770,792
269,OK,3,-11205 -11340 -5341 7289 1074,22,770,792
270,OK,3,-10401 -10986 -5132 7899 76,21,770,791
271,OK,3,-10722 -10979 -5085 7720 430,22,769,791
272,OK,3,-9359 -10035 -4295 8850 -1508,22,770,792
273,OK,3,-9824 -9587 -3763 8974 -2384,21,770,791
274,OK,3,-9657 -9827 -3844 8818 -1533,21,770,791
275,OK,3,-10408 -9701 -3182 8844 -1370,21,771,792
276,OK,3,-9484 -9847 -3594 9285 -1833,20,771,791
277,OK,3,-10337 -10100 -4957 8588 -87,21,771,792
278,OK,3,-10138 -11193 -6096 7249 613,21,771,792
279,OK,3,-9345 -10156 -3494 8984 -1655,21,769,790
280,OK,3,-8793 -9564 -3822 9270 -1431,22,772,794
281,OK,3,-9019 -9561 -3784 9235 -1402,21,773,794
282,OK,3,-11295 -11257 -5358 7341 1048,21,770,791
283,OK,3,-9414 -9546 -3739 8968 -1882,21,767,788
284,OK,3,-10268 -10833 -5208 7779 215,22,770,792
285,OK,3,-8930 -10200 -4382 8288 -748,21,772,793
286,OK,3,-11215 -11245 -5323 7517 1119,22,767,789
287,OK,3,-11353 -11481 -5403 7384 1006,21,770,791
288,OK,3,-9792 -10141 -4890 7750 341,21,771,792
289,OK,3,-10261 -10268 -3638 8359 -1541,22,770,792
290,OK,3,-10500 -11086 -5078 8001 22,21,767,788
291,OK,3,-13875 -10510 -1511 6869 400,20,774,794
292,OK,3,-11801 -10722 -4785 8978 109,22,771,793
293,OK,0,-55 -13966 -554 -15380 -8232,24,769,793
294,OK,2,-15460 -12298 4032 2724 -1433,20,774,794
295,OK,3,-14549 -11486 -2001 7139 136,21,773,794
296,OK,3,-11003 -11354 -4831 8531 500,21,772,793
297,OK,3,-9437 -10722 -4335 8995 1955,21,770,791
298,OK,3,-12066 -9811 -4154 7750 1687,22,768,790
299,OK,4,-9764 -11562 -6502 -10132 6865,21,774,795
300,OK,3,-10743 -11326 -5304 7720 1086,22,766,788
301,OK,3,-10961 -10868 -5423 7168 879,21,771,792
302,OK,3,-9923 -9711 -3773 8913 -2280,23,769,792
303,OK,3,-10951 -11380 -5289 7350 875,21,771,792
304,OK,3,-10445 -10612 -4332 8412 -558,21,770,791
305,OK,3,-11265 -11105 -5163 7691 1374,22,769,791
306,OK,3,-9654 -9772 -3662 8861 -1993,21,773,794
307,OK,3,-10868 -11023 -5283 7502 767,22,769,791
308,OK,3,-10882 -11160 -5119 7572 481,22,770,792
309,OK,3,-11025 -11151 -5396 7317 938,22,770,792
310,OK,3,-10612 -11329 -5220 7518 724,22,767,789
311,OK,3,-9593 -9757 -3799 8972 -1775,22,769,791
312,OK,3,-9959 -9449 -3732 9091 -2307,21,771,792
313,OK,3,-9447 -9667 -3801 8923 -1720,21,770,791
314,OK,3,-9938 -9932 -4033 8835 -2237,21,771,792
315,OK,3,-9271 -9469 -3769 9171 -2314,21,771,792
316,OK,3,-13180 -12662 -3710 7704 32,21,771,792
317,OK,0,2412 -15802 1776 -14485 -6083,21,772,793
318,OK,3,-10842 -10865 -5716 7109 731,21,770,791
319,OK,3,-9537 -9258 -3619 8797 -1509,22,769,791
320,OK,3,-9635 -9869 -3842 9020 -1668,21,770,791
321,OK,3,-9887 -9906 -3997 8818 -2171,21,769,790
322,OK,3,-10940 -11132 -5386 7234 1245,21,767,788
323,OK,3,-9471 -9987 -3989 9165 -1794,21,771,792
324,OK,3,-11043 -11301 -5395 7431 1026,21,770,791
325,OK,3,-9287 -10010 -3961 9153 -1735,22,770,792
326,OK,3,-11205 -11467 -5363 7399 929,21,771,792
327,OK,3,-9549 -9850 -4596 8718 -1192,21,772,793
328,OK,3,-10422 -10844 -5055 7779 205,22,766,788
329,OK,3,-9339 -10098 -4183 8931 -1225,21,767,788
330,OK,3,-10670 -11278 -5020 8000 69,21,767,788
331,OK,3,-10962 -11149 -5165 7530 640,21,767,788
332,OK,3,-9605 -9493 -3451 8910 -1661,21,772,793
333,OK,3,-9107 -9649 -3913 9048 -1890,21,767,788
334,OK,3,-9354 -9380 -4015 8942 -1596,21,772,793
335,OK,3,-9499 -9486 -3744 9024 -2278,21,770,791
336,OK,3,-9585 -9498 -3446 8914 -1695,21,772,793
337,OK,3,-10489 -10729 -5206 7699 43,24,767,791
338,OK,3,-13072 -11323 -5719 6239 -2172,21,772,793
339,OK,3,-11025 -11367 -5352 7441 799,21,770,791
340,OK,3,-9617 -10489 -4349 8541 -220,21,771,792
341,OK,3,-10906 -10766 -5111 7315 602,22,770,792
342,OK,3,-10695 -11138 -5151 7626 1067,22,770,792
343,OK,3,-11065 -11363 -5411 7318 979,22,770,792
344,OK,3,-10824 -11256 -5257 7518 967,22,770,792
345,OK,3,-9653 -9681 -3617 8966 -1989,21,772,793
346,OK,3,-11084 -10663 -5003 7667 1041,21,770,791
347,OK,3,-11989 -10160 -3942 8570 1014,21,772,793
348,OK,2,686 -15046 1053 -15707 -7383,21,772,793
349,OK,3,-11018 -11161 -5261 7476 1050,22,770,792
350,OK,3,-10874 -10918 -5276 7465 498,22,770,792
351,OK,3,-9695 -9761 -3651 8726 -1858,21,772,793
352,OK,3,-14105 -9470 732 6163 496,21,773,794
353,OK,3,-11112 -11320 -5268 7467 991,21,771,792
354,OK,3,-11180 -11864 -5294 8065 289,25,767,792
355,OK,3,-11138 -11073 -5222 7444 1272,21,770,791
356,OK,3,-9618 -9828 -3951 8779 -1880,21,769,790
357,OK,3,-11166 -11285 -5347 7383 1046,21,771,792
358,OK,3,-10990 -10823 -4909 7958 935,22,767,789
359,OK,3,-11357 -11349 -4970 7706 1416,21,770,791
360,OK,3,-9726 -9865 -3273 8966 -2366,21,769,790
361,OK,3,-10464 -11062 -5203 8767 366,21,772,793
362,OK,3,-9266 -9650 -4127 8854 -1614,21,772,793
363,OK,3,-9782 -9918 -3199 9110 -1776,21,771,792
364,OK,3,-11244 -11208 -5249 7451 1105,21,767,788
365,OK,3,-10822 -11062 -5067 7672 375,21,767,788
366,OK,3,-10797 -11288 -5215 7636 420,22,766,788
367,OK,3,-10746 -10990 -4758 7608 782,22,766,788
368,OK,3,-9384 -9666 -4161 9071 -1409,21,771,792
369,OK,3,-10801 -11229 -5336 7430 985,21,767,788
370,OK,2,-13100 -8713 2836 -2901 -3475,21,770,791
371,OK,3,-10519 -10794 -5008 7770 79,22,770,792
372,OK,3,-9248 -10774 -5793 7704 1530,21,772,793
373,OK,3,-10937 -11311 -5488 7296 1087,21,770,791
374,OK,3,-10283 -11279 -5349 8177 2217,21,772,793
375,OK,3,-9532 -9927 -4583 8962 -562,21,769,790
376,OK,3,-10771 -11081 -5366 7538 1087,22,767,789
377,OK,3,-10816 -10962 -5085 7702 92,21,770,791
378,OK,3,-10494 -10895 -5019 7761 164,22,769,791
379,OK,3,-9896 -9642 -3821 8952 -2051,21,771,792
380,OK,3,-9525 -10096 -4547 7706 291,24,769,793
381,OK,3,-9190 -9429 -3866 9070 -2214,22,770,792
382,OK,3,-11308 -11473 -5345 7587 830,21,771,792
383,OK,1,-14521 3730 -8965 -1279 -6820,21,775,796
384,OK,3,-11765 -11222 -4355 7231 1087,21,770,791
385,OK,4,-10908 -10309 -3181 -9579 7978,21,772,793
386,OK,3,-9938 -9922 -3887 8818 -2220,21,772,793
387,OK,0,709 -14490 -374 -16500 -8361,22,772,794
388,OK,3,-10015 -9703 -4061 8762 -2041,21,772,793
389,OK,3,-11018 -11096 -5548 7150 1024,22,770,792
390,OK,3,-10522 -10755 -3408 8665 -1285,21,770,791
391,OK,3,-10987 -11126 -5324 7369 943,21,771,792
392,OK,3,-10604 -10925 -4982 7916 48,22,769,791
393,OK,3,-9396 -9819 -3878 8996 -1639,22,770,792
394,OK,3,-11120 -11050 -5646 7162 820,22,770,792
395,OK,3,-10363 -10612 -4308 9216 -2131,22,768,790
396,OK,3,-10567 -11089 -5169 7838 178,21,770,791
397,OK,3,-10488 -10895 -5079 7907 -83,21,770,791
398,OK,3,-10485 -11066 -5105 7910 18,21,771,792
399,OK,3,-10673 -10679 -5079 7998 817,21,771,792
400,OK,3,-9327 -10542 -4659 9038 -384,21,771,792
401,OK,3,-11375 -11640 -5282 7522 971,21,771,792
402,OK,4,-11088 -10035 -2983 -9037 8088,21,776,797
403,OK,3,-11639 -11449 -5174 7553 1123,21,770,791
404,OK,3,-10471 -11013 -5079 8008 -74,21,770,791
405,OK,3,-10645 -11393 -5574 7764 831,22,770,792
406,OK,3,-11386 -11597 -5316 7434 997,21,771,792
407,OK,3,-11216 -11352 -5160 7682 750,21,770,791
408,OK,3,-9508 -9575 -3761 8990 -1923,21,767,788
409,OK,3,-9975 -10378 -5510 7709 1063,21,772,793
410,OK,3,-11424 -11317 -5197 7419 1149,22,767,789
411,OK,2,581 -14838 1036 -17169 -7995,24,768,792
412,OK,3,-11196 -11595 -5327 7716 1047,21,771,792
413,OK,3,-11459 -11082 -4937 7646 1560,21,770,791
414,OK,3,-10769 -11287 -5045 7976 91,21,771,792
415,OK,2,101 -16836 1548 -16297 -7406,21,772,793
416,OK,3,-9810 -9435 -3509 8982 -1838,21,768,789
417,OK,3,-9963 -9518 -3855 8727 -2095,21,770,791
418,OK,3,-11019 -11089 -5545 7322 880,21,768,789
419,OK,2,-12876 -13153 7149 -13500 -5775,21,772,793
420,OK,3,-10652 -9863 -4606 7292 232,21,769,790
421,OK,3,-9342 -9547 -3901 9028 -1828,21,772,793
422,OK,3,-8768 -9570 -4194 9466 -2737,20,772,792
423,OK,3,-14233 -10466 416 5857 -86,21,773,794
424,OK,3,-9849 -10327 -4184 8697 -1010,22,769,791
425,OK,3,-10635 -10764 -5129 7771 94,21,770,791
426,OK,3,-9569 -9497 -3266 8887 -1794,21,773,794
427,OK,3,-11347 -11409 -5122 7610 1443,21,770,791
428,OK,3,-10815 -11287 -5356 7472 960,22,770,792
429,OK,3,-10006 -9021 -3627 8454 -1574,20,771,791
430,OK,3,-9690 -9757 -3596 9034 -1962,21,770,791
431,OK,3,-9518 -9511 -3715 8924 -2094,21,771,792
432,OK,3,-11385 -11172 -5502 7027 924,21,770,791
433,OK,3,-9193 -9545 -4150 9055 -2123,21,771,792
434,OK,3,-11137 -11365 -5448 7455 968,21,771,792
435,OK,3,-9438 -9942 -3665 8805 -1943,21,769,790
436,OK,0,6489 -12249 -6878 -9406 -1771,21,774,795
437,OK,3,-12241 -11251 -4784 7749 1561,21,770,791
438,OK,3,-9852 -10194 -3863 9330 -1293,21,771,792
439,OK,3,-10737 -11172 -5229 7659 927,21,770,791
440,OK,3,-9799 -9805 -3856 8966 -2311,21,771,792
441,OK,3,-11238 -9842 -4014 9360 -278,21,772,793
442,OK,3,-9919 -10548 -4957 8297 -520,22,770,792
443,OK,3,-10461 -11055 -5198 7769 167,21,770,791
444,OK,2,-12710 -13326 7189 -12593 -5360,21,772,793
445,OK,3,-10683 -11204 -5595 7447 1179,21,768,789
446,OK,3,-11323 -11203 -5584 7094 983,21,768,789
447,OK,3,-12346 -11074 -4540 7483 885,21,770,791
448,OK,3,-10469 -10670 -5029 7766 63,22,769,791
449,OK,3,-10900 -11020 -5386 7357 636,22,767,789
